customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score_str,RFM_score,segment
CUST-58954,38,6,16912.56,4,4,4,444,12,Loyal
CUST-58955,56,7,15203.6,3,5,4,354,12,Loyal
CUST-58956,25,5,6076.65,4,4,2,442,10,Loyal
CUST-58957,37,4,9913.960000000001,4,3,3,433,10,Loyal
CUST-58958,11,4,16996.74,5,3,4,534,12,Loyal
CUST-58959,72,1,1269.48,2,1,1,211,4,Lost
CUST-58960,195,3,5014.18,1,2,2,122,5,At Risk
CUST-58961,79,5,17449.829999999998,2,4,4,244,10,Loyal
CUST-58962,26,7,8981.099999999999,4,5,3,453,12,Loyal
CUST-58963,10,7,12438.880000000001,5,5,4,554,14,Champions
CUST-58964,106,1,1980.01,2,1,1,211,4,Lost
CUST-58965,89,3,1786.85,2,2,1,221,5,At Risk
CUST-58966,114,2,1874.8100000000002,2,1,1,211,4,Lost
CUST-58967,8,7,6122.2,5,5,2,552,12,Loyal
CUST-58968,10,5,6319.55,5,4,2,542,11,Loyal
CUST-58969,3,6,1414.24,5,4,1,541,10,Loyal
CUST-58970,84,3,2248.38,2,2,1,221,5,At Risk
CUST-58971,52,6,33006.08,3,4,5,345,12,Loyal
CUST-58972,208,2,1030.5700000000002,1,1,1,111,3,Lost
CUST-58973,5,4,4745.66,5,3,2,532,10,Loyal
CUST-58974,76,3,12913.9,2,2,4,224,8,Potential
CUST-58975,67,6,11387.43,3,4,3,343,10,Loyal
CUST-58976,20,6,1672.3,4,4,1,441,9,Potential
CUST-58977,2,7,6060.79,5,5,2,552,12,Loyal
CUST-58978,78,4,15861.0,2,3,4,234,9,Potential
CUST-58979,47,3,25831.39,3,2,5,325,10,Loyal
CUST-58980,8,6,8767.41,5,4,3,543,12,Loyal
CUST-58981,123,4,4484.35,1,3,2,132,6,At Risk
CUST-58982,29,5,27764.89,4,4,5,445,13,Champions
CUST-58983,57,3,4839.7,3,2,2,322,7,Potential
CUST-58984,115,3,2662.87,2,2,1,221,5,At Risk
CUST-58985,45,4,26151.140000000003,3,3,5,335,11,Loyal
CUST-58986,10,5,30927.22,5,4,5,545,14,Champions
CUST-58987,31,9,62401.81,4,5,5,455,14,Champions
CUST-58988,174,5,17255.32,1,4,4,144,9,Potential
CUST-58989,46,4,7166.59,3,3,2,332,8,Potential
CUST-58990,10,11,16938.76,5,5,4,554,14,Champions
CUST-58991,20,4,12187.8,4,3,4,434,11,Loyal
CUST-58992,49,5,7771.12,3,4,3,343,10,Loyal
CUST-58993,25,4,5650.94,4,3,2,432,9,Potential
CUST-58994,54,4,4795.05,3,3,2,332,8,Potential
CUST-58995,91,3,12253.86,2,2,4,224,8,Potential
CUST-58996,15,4,33947.47,5,3,5,535,13,Champions
CUST-58997,88,5,4780.87,2,4,2,242,8,Potential
CUST-58998,159,3,3339.55,1,2,1,121,4,Lost
CUST-58999,132,3,974.3499999999999,1,2,1,121,4,Lost
CUST-59000,18,5,3537.6400000000003,4,4,1,441,9,Potential
CUST-59001,27,4,4435.54,4,3,2,432,9,Potential
CUST-59002,24,7,8900.330000000002,4,5,3,453,12,Loyal
CUST-59003,46,4,1625.3600000000001,3,3,1,331,7,Potential
CUST-59004,104,4,10363.88,2,3,3,233,8,Potential
CUST-59005,15,7,16149.33,5,5,4,554,14,Champions
CUST-59006,10,1,756.28,5,1,1,511,7,Potential
CUST-59007,257,3,8045.160000000001,1,2,3,123,6,At Risk
CUST-59008,144,7,9189.23,1,5,3,153,9,Potential
CUST-59009,78,2,1619.43,2,1,1,211,4,Lost
CUST-59010,36,7,3008.2400000000002,4,5,1,451,10,Loyal
CUST-59011,8,3,2366.6,5,2,1,521,8,Potential
CUST-59012,292,3,23715.58,1,2,5,125,8,Potential
CUST-59013,23,6,20353.82,4,4,5,445,13,Champions
CUST-59014,72,5,7335.0599999999995,2,4,2,242,8,Potential
CUST-59015,87,7,6745.6900000000005,2,5,2,252,9,Potential
CUST-59016,38,6,12155.85,4,4,4,444,12,Loyal
CUST-59017,20,8,17167.74,4,5,4,454,13,Champions
CUST-59018,39,2,4155.53,3,1,2,312,6,At Risk
CUST-59019,22,5,8825.3,4,4,3,443,11,Loyal
CUST-59020,22,5,7431.540000000001,4,4,2,442,10,Loyal
CUST-59021,115,3,12596.45,2,2,4,224,8,Potential
CUST-59022,173,3,2931.92,1,2,1,121,4,Lost
CUST-59023,49,5,22740.64,3,4,5,345,12,Loyal
CUST-59024,19,6,11401.87,4,4,3,443,11,Loyal
CUST-59025,13,5,7487.7699999999995,5,4,2,542,11,Loyal
CUST-59026,59,3,20550.890000000003,3,2,5,325,10,Loyal
CUST-59027,33,5,13500.44,4,4,4,444,12,Loyal
CUST-59028,23,1,21020.11,4,1,5,415,10,Loyal
CUST-59029,54,6,12822.279999999999,3,4,4,344,11,Loyal
CUST-59030,13,2,1823.9499999999998,5,1,1,511,7,Potential
CUST-59031,125,6,3358.69,1,4,1,141,6,At Risk
CUST-59032,43,4,6914.24,3,3,2,332,8,Potential
CUST-59033,6,2,632.61,5,1,1,511,7,Potential
CUST-59034,64,9,8865.09,3,5,3,353,11,Loyal
CUST-59035,114,1,271.7,2,1,1,211,4,Lost
CUST-59036,50,3,934.74,3,2,1,321,6,At Risk
CUST-59037,27,10,18904.4,4,5,4,454,13,Champions
CUST-59038,72,3,1259.44,2,2,1,221,5,At Risk
CUST-59039,58,3,4772.3099999999995,3,2,2,322,7,Potential
CUST-59040,66,6,23265.65,3,4,5,345,12,Loyal
CUST-59041,116,4,11847.42,2,3,3,233,8,Potential
CUST-59042,73,4,8770.509999999998,2,3,3,233,8,Potential
CUST-59043,164,3,3622.02,1,2,1,121,4,Lost
CUST-59044,40,4,4357.05,3,3,2,332,8,Potential
CUST-59045,60,7,6221.969999999999,3,5,2,352,10,Loyal
CUST-59046,38,3,10060.14,4,2,3,423,9,Potential
CUST-59047,39,4,18484.8,3,3,4,334,10,Loyal
CUST-59048,173,2,2512.04,1,1,1,111,3,Lost
CUST-59049,189,4,9677.01,1,3,3,133,7,Potential
CUST-59050,6,14,17867.64,5,5,4,554,14,Champions
CUST-59051,27,7,6143.06,4,5,2,452,11,Loyal
CUST-59052,56,6,21480.83,3,4,5,345,12,Loyal
CUST-59053,25,5,18794.06,4,4,4,444,12,Loyal
CUST-59054,37,4,23186.91,4,3,5,435,12,Loyal
CUST-59055,34,5,21184.84,4,4,5,445,13,Champions
CUST-59056,55,12,25153.39,3,5,5,355,13,Champions
CUST-59057,56,8,24992.79,3,5,5,355,13,Champions
CUST-59058,115,5,12844.869999999999,2,4,4,244,10,Loyal
CUST-59059,71,7,20563.5,2,5,5,255,12,Loyal
CUST-59060,33,7,9638.51,4,5,3,453,12,Loyal
CUST-59061,16,4,9071.02,5,3,3,533,11,Loyal
CUST-59062,29,6,9052.48,4,4,3,443,11,Loyal
CUST-59063,38,3,23069.2,4,2,5,425,11,Loyal
CUST-59064,115,3,3000.3199999999997,2,2,1,221,5,At Risk
CUST-59065,68,3,1475.04,3,2,1,321,6,At Risk
CUST-59066,22,8,10484.22,4,5,3,453,12,Loyal
CUST-59067,62,5,24163.98,3,4,5,345,12,Loyal
CUST-59068,194,2,1559.5100000000002,1,1,1,111,3,Lost
CUST-59069,92,4,12185.67,2,3,4,234,9,Potential
CUST-59070,45,6,12694.34,3,4,4,344,11,Loyal
CUST-59071,81,7,24775.97,2,5,5,255,12,Loyal
CUST-59072,83,4,3905.7,2,3,2,232,7,Potential
CUST-59073,32,6,34280.130000000005,4,4,5,445,13,Champions
CUST-59074,70,5,2568.18,2,4,1,241,7,Potential
CUST-59075,131,3,4501.84,1,2,2,122,5,At Risk
CUST-59076,125,5,9198.61,1,4,3,143,8,Potential
CUST-59077,8,6,27498.0,5,4,5,545,14,Champions
CUST-59078,23,8,15313.169999999998,4,5,4,454,13,Champions
CUST-59079,107,2,5067.780000000001,2,1,2,212,5,At Risk
CUST-59080,38,4,10312.97,4,3,3,433,10,Loyal
CUST-59081,197,6,11561.61,1,4,3,143,8,Potential
CUST-59082,17,9,23374.94,5,5,5,555,15,Champions
CUST-59083,34,9,11699.380000000001,4,5,3,453,12,Loyal
CUST-59084,141,5,19192.54,1,4,4,144,9,Potential
CUST-59085,60,7,10172.77,3,5,3,353,11,Loyal
CUST-59086,65,3,1448.28,3,2,1,321,6,At Risk
CUST-59087,81,5,11095.18,2,4,3,243,9,Potential
CUST-59088,74,9,20661.01,2,5,5,255,12,Loyal
CUST-59089,1,4,7774.75,5,3,3,533,11,Loyal
CUST-59090,89,6,8542.67,2,4,3,243,9,Potential
CUST-59091,58,4,4304.4,3,3,2,332,8,Potential
CUST-59092,85,7,16835.57,2,5,4,254,11,Loyal
CUST-59093,176,4,6405.62,1,3,2,132,6,At Risk
CUST-59094,107,5,11754.01,2,4,3,243,9,Potential
CUST-59095,62,4,3948.81,3,3,2,332,8,Potential
CUST-59096,76,8,21687.81,2,5,5,255,12,Loyal
CUST-59097,81,3,4401.18,2,2,2,222,6,At Risk
CUST-59098,23,3,14625.789999999999,4,2,4,424,10,Loyal
CUST-59099,16,8,22779.61,5,5,5,555,15,Champions
CUST-59100,61,3,2392.46,3,2,1,321,6,At Risk
CUST-59101,63,8,23024.87,3,5,5,355,13,Champions
CUST-59102,10,4,12216.48,5,3,4,534,12,Loyal
CUST-59103,7,4,12576.400000000001,5,3,4,534,12,Loyal
CUST-59104,13,8,12295.48,5,5,4,554,14,Champions
CUST-59105,163,3,2380.34,1,2,1,121,4,Lost
CUST-59106,104,4,4649.68,2,3,2,232,7,Potential
CUST-59107,4,2,1871.09,5,1,1,511,7,Potential
CUST-59108,94,8,27759.95,2,5,5,255,12,Loyal
CUST-59109,10,6,10333.730000000001,5,4,3,543,12,Loyal
CUST-59110,26,3,7858.54,4,2,3,423,9,Potential
CUST-59111,55,5,14366.759999999998,3,4,4,344,11,Loyal
CUST-59112,23,5,5317.59,4,4,2,442,10,Loyal
CUST-59113,3,4,3277.99,5,3,1,531,9,Potential
CUST-59114,13,4,3539.11,5,3,1,531,9,Potential
CUST-59115,245,2,14663.240000000002,1,1,4,114,6,At Risk
CUST-59116,4,3,5514.37,5,2,2,522,9,Potential
CUST-59117,62,4,14027.48,3,3,4,334,10,Loyal
CUST-59118,9,4,11634.0,5,3,3,533,11,Loyal
CUST-59119,109,3,4207.99,2,2,2,222,6,At Risk
CUST-59120,51,4,7728.639999999999,3,3,3,333,9,Potential
CUST-59121,62,7,23407.829999999998,3,5,5,355,13,Champions
CUST-59122,9,1,996.32,5,1,1,511,7,Potential
CUST-59123,87,5,23634.289999999997,2,4,5,245,11,Loyal
CUST-59124,110,7,20215.62,2,5,5,255,12,Loyal
CUST-59125,43,8,10824.0,3,5,3,353,11,Loyal
CUST-59126,12,5,30536.59,5,4,5,545,14,Champions
CUST-59127,20,6,3960.17,4,4,2,442,10,Loyal
CUST-59128,1,10,20524.15,5,5,5,555,15,Champions
CUST-59129,82,9,22954.22,2,5,5,255,12,Loyal
CUST-59130,50,6,7574.52,3,4,3,343,10,Loyal
CUST-59131,107,6,46668.38,2,4,5,245,11,Loyal
CUST-59132,91,9,12186.42,2,5,4,254,11,Loyal
CUST-59133,25,5,15760.47,4,4,4,444,12,Loyal
CUST-59134,36,12,43817.229999999996,4,5,5,455,14,Champions
CUST-59135,225,3,1654.4299999999998,1,2,1,121,4,Lost
CUST-59136,81,3,10586.650000000001,2,2,3,223,7,Potential
CUST-59137,6,5,11333.9,5,4,3,543,12,Loyal
CUST-59138,67,6,6641.469999999999,3,4,2,342,9,Potential
CUST-59139,13,5,10677.44,5,4,3,543,12,Loyal
CUST-59140,193,2,2242.64,1,1,1,111,3,Lost
CUST-59141,16,6,8640.65,5,4,3,543,12,Loyal
CUST-59142,91,4,8658.22,2,3,3,233,8,Potential
CUST-59143,42,7,14285.89,3,5,4,354,12,Loyal
CUST-59144,47,7,2718.75,3,5,1,351,9,Potential
CUST-59145,93,4,4087.3599999999997,2,3,2,232,7,Potential
CUST-59146,45,3,2863.97,3,2,1,321,6,At Risk
CUST-59147,262,3,30582.45,1,2,5,125,8,Potential
CUST-59148,48,6,7905.0599999999995,3,4,3,343,10,Loyal
CUST-59149,27,8,24927.49,4,5,5,455,14,Champions
CUST-59150,22,7,11883.41,4,5,3,453,12,Loyal
CUST-59151,130,6,5315.45,1,4,2,142,7,Potential
CUST-59152,73,5,9047.8,2,4,3,243,9,Potential
CUST-59153,102,5,6470.91,2,4,2,242,8,Potential
CUST-59154,95,2,4094.41,2,1,2,212,5,At Risk
CUST-59155,108,2,641.61,2,1,1,211,4,Lost
CUST-59156,250,2,1647.38,1,1,1,111,3,Lost
CUST-59157,4,6,10764.43,5,4,3,543,12,Loyal
CUST-59158,34,5,58155.89,4,4,5,445,13,Champions
CUST-59159,20,3,2984.6400000000003,4,2,1,421,7,Potential
CUST-59160,38,4,3156.65,4,3,1,431,8,Potential
CUST-59161,116,4,2782.16,2,3,1,231,6,At Risk
CUST-59162,78,4,3795.91,2,3,1,231,6,At Risk
CUST-59163,12,7,44723.57,5,5,5,555,15,Champions
CUST-59164,50,4,433.29999999999995,3,3,1,331,7,Potential
CUST-59165,13,7,6683.599999999999,5,5,2,552,12,Loyal
CUST-59166,56,5,25348.28,3,4,5,345,12,Loyal
CUST-59167,151,5,27654.789999999997,1,4,5,145,10,Loyal
CUST-59168,6,5,14355.68,5,4,4,544,13,Champions
CUST-59169,78,6,22699.21,2,4,5,245,11,Loyal
CUST-59170,66,1,8115.91,3,1,3,313,7,Potential
CUST-59171,73,8,15323.779999999999,2,5,4,254,11,Loyal
CUST-59172,119,2,2210.8,1,1,1,111,3,Lost
CUST-59173,130,6,8162.35,1,4,3,143,8,Potential
CUST-59174,95,4,8624.289999999999,2,3,3,233,8,Potential
CUST-59175,9,4,5844.99,5,3,2,532,10,Loyal
CUST-59176,23,3,7259.0,4,2,2,422,8,Potential
CUST-59177,130,4,10990.48,1,3,3,133,7,Potential
CUST-59178,89,7,56089.18,2,5,5,255,12,Loyal
CUST-59179,75,7,33171.520000000004,2,5,5,255,12,Loyal
CUST-59180,61,4,10950.66,3,3,3,333,9,Potential
CUST-59181,196,2,30279.48,1,1,5,115,7,Potential
CUST-59182,169,3,34168.54,1,2,5,125,8,Potential
CUST-59183,364,1,1856.1,1,1,1,111,3,Lost
CUST-59184,44,4,4894.2,3,3,2,332,8,Potential
CUST-59185,73,5,23404.129999999997,2,4,5,245,11,Loyal
CUST-59186,79,3,778.8900000000001,2,2,1,221,5,At Risk
CUST-59187,66,6,13017.689999999999,3,4,4,344,11,Loyal
CUST-59188,3,8,14273.66,5,5,4,554,14,Champions
CUST-59189,15,6,11814.89,5,4,3,543,12,Loyal
CUST-59190,227,4,3476.1600000000003,1,3,1,131,5,At Risk
CUST-59191,37,9,35461.15,4,5,5,455,14,Champions
CUST-59192,137,3,11556.03,1,2,3,123,6,At Risk
CUST-59193,11,6,11141.0,5,4,3,543,12,Loyal
CUST-59194,48,8,26941.899999999998,3,5,5,355,13,Champions
CUST-59195,121,3,3301.3999999999996,1,2,1,121,4,Lost
CUST-59196,203,4,16142.94,1,3,4,134,8,Potential
CUST-59197,13,10,18754.36,5,5,4,554,14,Champions
CUST-59198,280,2,2464.06,1,1,1,111,3,Lost
CUST-59199,120,4,2462.99,1,3,1,131,5,At Risk
CUST-59200,214,5,19656.46,1,4,5,145,10,Loyal
CUST-59201,188,2,2066.1800000000003,1,1,1,111,3,Lost
CUST-59202,101,2,4997.320000000001,2,1,2,212,5,At Risk
CUST-59203,47,4,5901.75,3,3,2,332,8,Potential
CUST-59204,112,1,3258.02,2,1,1,211,4,Lost
CUST-59205,10,8,14395.119999999999,5,5,4,554,14,Champions
CUST-59206,48,10,29975.45,3,5,5,355,13,Champions
CUST-59207,19,5,15038.79,4,4,4,444,12,Loyal
CUST-59208,17,2,7984.530000000001,5,1,3,513,9,Potential
CUST-59209,34,2,1490.9299999999998,4,1,1,411,6,At Risk
CUST-59210,115,3,6970.78,2,2,2,222,6,At Risk
CUST-59211,37,5,6112.7,4,4,2,442,10,Loyal
CUST-59212,208,1,4932.93,1,1,2,112,4,Lost
CUST-59213,34,7,8045.58,4,5,3,453,12,Loyal
CUST-59214,47,3,15541.310000000001,3,2,4,324,9,Potential
CUST-59215,240,3,2400.74,1,2,1,121,4,Lost
CUST-59216,31,5,8080.110000000001,4,4,3,443,11,Loyal
CUST-59217,19,10,30061.58,4,5,5,455,14,Champions
CUST-59218,2,10,15137.28,5,5,4,554,14,Champions
CUST-59219,48,8,8453.11,3,5,3,353,11,Loyal
CUST-59220,25,6,19773.09,4,4,5,445,13,Champions
CUST-59221,21,4,5714.110000000001,4,3,2,432,9,Potential
CUST-59222,18,6,3456.23,4,4,1,441,9,Potential
CUST-59223,18,3,1515.19,4,2,1,421,7,Potential
CUST-59224,16,2,3681.7300000000005,5,1,1,511,7,Potential
CUST-59225,16,6,2910.2400000000002,5,4,1,541,10,Loyal
CUST-59226,21,11,52506.29,4,5,5,455,14,Champions
CUST-59227,26,6,12230.35,4,4,4,444,12,Loyal
CUST-59228,20,4,18817.16,4,3,4,434,11,Loyal
CUST-59229,8,5,9780.84,5,4,3,543,12,Loyal
CUST-59230,67,4,30719.46,3,3,5,335,11,Loyal
CUST-59231,30,4,9469.93,4,3,3,433,10,Loyal
CUST-59232,113,4,5793.0599999999995,2,3,2,232,7,Potential
CUST-59233,113,4,8779.37,2,3,3,233,8,Potential
CUST-59234,151,2,2508.84,1,1,1,111,3,Lost
CUST-59235,82,4,9501.16,2,3,3,233,8,Potential
CUST-59236,21,6,19503.86,4,4,5,445,13,Champions
CUST-59237,14,1,2854.91,5,1,1,511,7,Potential
CUST-59238,18,8,27526.38,4,5,5,455,14,Champions
CUST-59239,57,1,797.56,3,1,1,311,5,At Risk
CUST-59240,136,4,11151.6,1,3,3,133,7,Potential
CUST-59241,39,3,1872.9299999999998,3,2,1,321,6,At Risk
CUST-59242,6,5,7204.21,5,4,2,542,11,Loyal
CUST-59243,61,5,14544.13,3,4,4,344,11,Loyal
CUST-59244,57,6,6771.92,3,4,2,342,9,Potential
CUST-59245,22,4,3983.6,4,3,2,432,9,Potential
CUST-59246,87,4,8470.65,2,3,3,233,8,Potential
CUST-59247,135,5,16892.77,1,4,4,144,9,Potential
CUST-59248,88,3,5951.59,2,2,2,222,6,At Risk
CUST-59249,324,1,5889.81,1,1,2,112,4,Lost
CUST-59250,154,9,15686.220000000001,1,5,4,154,10,Loyal
CUST-59251,75,7,11654.57,2,5,3,253,10,Loyal
CUST-59252,3,3,11470.26,5,2,3,523,10,Loyal
CUST-59253,46,6,12663.01,3,4,4,344,11,Loyal
CUST-59254,165,4,21726.21,1,3,5,135,9,Potential
CUST-59255,28,5,6782.17,4,4,2,442,10,Loyal
CUST-59256,30,3,28817.15,4,2,5,425,11,Loyal
CUST-59257,160,5,14020.09,1,4,4,144,9,Potential
CUST-59258,107,6,7280.82,2,4,2,242,8,Potential
CUST-59259,104,6,8150.0,2,4,3,243,9,Potential
CUST-59260,42,2,537.4200000000001,3,1,1,311,5,At Risk
CUST-59261,10,6,30129.230000000003,5,4,5,545,14,Champions
CUST-59262,93,5,23458.199999999997,2,4,5,245,11,Loyal
CUST-59263,145,2,1710.92,1,1,1,111,3,Lost
CUST-59264,75,3,6290.23,2,2,2,222,6,At Risk
CUST-59265,102,4,3022.7,2,3,1,231,6,At Risk
CUST-59266,51,3,3882.1400000000003,3,2,1,321,6,At Risk
CUST-59267,35,7,18031.73,4,5,4,454,13,Champions
CUST-59268,75,8,3002.8,2,5,1,251,8,Potential
CUST-59269,55,4,8579.52,3,3,3,333,9,Potential
CUST-59270,15,4,9106.75,5,3,3,533,11,Loyal
CUST-59271,111,4,2254.66,2,3,1,231,6,At Risk
CUST-59272,28,4,3592.5499999999997,4,3,1,431,8,Potential
CUST-59273,63,4,5770.73,3,3,2,332,8,Potential
CUST-59274,87,6,2569.09,2,4,1,241,7,Potential
CUST-59275,18,4,6175.9,4,3,2,432,9,Potential
CUST-59276,62,3,10993.55,3,2,3,323,8,Potential
CUST-59277,108,7,31032.030000000002,2,5,5,255,12,Loyal
CUST-59278,21,5,12742.26,4,4,4,444,12,Loyal
CUST-59279,29,3,15383.59,4,2,4,424,10,Loyal
CUST-59280,207,4,2420.76,1,3,1,131,5,At Risk
CUST-59281,126,6,6892.22,1,4,2,142,7,Potential
CUST-59282,190,6,42180.78,1,4,5,145,10,Loyal
CUST-59283,1,6,22847.4,5,4,5,545,14,Champions
CUST-59284,4,12,12165.47,5,5,4,554,14,Champions
CUST-59286,24,6,8139.039999999999,4,4,3,443,11,Loyal
CUST-59287,1,7,14566.369999999999,5,5,4,554,14,Champions
CUST-59288,102,8,18655.84,2,5,4,254,11,Loyal
CUST-59289,15,4,2783.8900000000003,5,3,1,531,9,Potential
CUST-59290,69,3,4731.26,2,2,2,222,6,At Risk
CUST-59291,1,7,22132.420000000002,5,5,5,555,15,Champions
CUST-59292,28,5,28366.989999999998,4,4,5,445,13,Champions
CUST-59293,84,2,1674.43,2,1,1,211,4,Lost
CUST-59294,29,8,29827.010000000002,4,5,5,455,14,Champions
CUST-59295,6,5,9725.37,5,4,3,543,12,Loyal
CUST-59296,135,3,26183.739999999998,1,2,5,125,8,Potential
CUST-59297,72,1,10209.21,2,1,3,213,6,At Risk
CUST-59298,4,6,5886.99,5,4,2,542,11,Loyal
CUST-59299,8,6,16342.980000000001,5,4,4,544,13,Champions
CUST-59300,74,5,9677.87,2,4,3,243,9,Potential
CUST-59301,23,7,4215.67,4,5,2,452,11,Loyal
CUST-59302,9,10,3976.54,5,5,2,552,12,Loyal
CUST-59303,10,4,15489.720000000001,5,3,4,534,12,Loyal
CUST-59304,75,3,29955.71,2,2,5,225,9,Potential
CUST-59305,108,5,11798.85,2,4,3,243,9,Potential
CUST-59306,101,5,4379.9400000000005,2,4,2,242,8,Potential
CUST-59307,148,7,15659.34,1,5,4,154,10,Loyal
CUST-59308,73,6,42368.54,2,4,5,245,11,Loyal
CUST-59309,5,5,9825.27,5,4,3,543,12,Loyal
CUST-59310,43,2,1867.51,3,1,1,311,5,At Risk
CUST-59311,256,4,3810.0600000000004,1,3,1,131,5,At Risk
CUST-59312,8,10,19022.7,5,5,4,554,14,Champions
CUST-59313,9,6,8618.81,5,4,3,543,12,Loyal
CUST-59314,31,5,18051.19,4,4,4,444,12,Loyal
CUST-59315,38,3,4195.3099999999995,4,2,2,422,8,Potential
CUST-59316,73,7,13051.55,2,5,4,254,11,Loyal
CUST-59317,3,8,27394.04,5,5,5,555,15,Champions
CUST-59318,26,9,14944.23,4,5,4,454,13,Champions
CUST-59319,70,3,4939.51,2,2,2,222,6,At Risk
CUST-59320,23,5,28002.309999999998,4,4,5,445,13,Champions
CUST-59321,22,2,15348.14,4,1,4,414,9,Potential
CUST-59322,134,3,2331.7,1,2,1,121,4,Lost
CUST-59323,64,4,6821.240000000001,3,3,2,332,8,Potential
CUST-59324,13,5,14828.51,5,4,4,544,13,Champions
CUST-59325,52,11,21029.120000000003,3,5,5,355,13,Champions
CUST-59326,2,5,45484.59,5,4,5,545,14,Champions
CUST-59327,16,8,6404.26,5,5,2,552,12,Loyal
CUST-59328,62,7,13813.81,3,5,4,354,12,Loyal
CUST-59329,136,1,3831.92,1,1,1,111,3,Lost
CUST-59330,58,3,4178.42,3,2,2,322,7,Potential
CUST-59331,12,7,14395.859999999999,5,5,4,554,14,Champions
CUST-59332,47,7,11212.18,3,5,3,353,11,Loyal
CUST-59333,50,6,8575.36,3,4,3,343,10,Loyal
CUST-59334,10,4,6218.69,5,3,2,532,10,Loyal
CUST-59335,94,3,2368.64,2,2,1,221,5,At Risk
CUST-59336,23,3,10563.82,4,2,3,423,9,Potential
CUST-59337,89,4,6696.639999999999,2,3,2,232,7,Potential
CUST-59338,1,6,21899.91,5,4,5,545,14,Champions
CUST-59339,37,4,7438.47,4,3,2,432,9,Potential
CUST-59340,165,5,3826.39,1,4,1,141,6,At Risk
CUST-59341,130,3,5228.37,1,2,2,122,5,At Risk
CUST-59342,200,4,3823.47,1,3,1,131,5,At Risk
CUST-59343,13,6,14635.029999999999,5,4,4,544,13,Champions
CUST-59344,54,9,23147.760000000002,3,5,5,355,13,Champions
CUST-59345,71,2,7175.29,2,1,2,212,5,At Risk
CUST-59346,150,5,13837.03,1,4,4,144,9,Potential
CUST-59347,67,4,7880.700000000001,3,3,3,333,9,Potential
CUST-59348,71,3,9170.93,2,2,3,223,7,Potential
CUST-59349,17,5,5997.2,5,4,2,542,11,Loyal
CUST-59350,313,4,1656.57,1,3,1,131,5,At Risk
CUST-59351,23,7,11496.46,4,5,3,453,12,Loyal
CUST-59352,94,6,17306.370000000003,2,4,4,244,10,Loyal
CUST-59353,20,9,47807.2,4,5,5,455,14,Champions
CUST-59354,25,8,31550.7,4,5,5,455,14,Champions
CUST-59355,3,3,11200.89,5,2,3,523,10,Loyal
CUST-59356,42,6,43095.18,3,4,5,345,12,Loyal
CUST-59357,112,5,9195.16,2,4,3,243,9,Potential
CUST-59358,19,3,10402.52,4,2,3,423,9,Potential
CUST-59359,43,6,2681.46,3,4,1,341,8,Potential
CUST-59360,33,5,10576.94,4,4,3,443,11,Loyal
CUST-59361,167,5,14374.460000000001,1,4,4,144,9,Potential
CUST-59362,57,3,4303.23,3,2,2,322,7,Potential
CUST-59363,96,5,5786.37,2,4,2,242,8,Potential
CUST-59364,93,5,5065.59,2,4,2,242,8,Potential
CUST-59365,1,7,44326.44,5,5,5,555,15,Champions
CUST-59366,30,7,8856.79,4,5,3,453,12,Loyal
CUST-59367,34,2,11063.67,4,1,3,413,8,Potential
CUST-59368,212,2,3481.9300000000003,1,1,1,111,3,Lost
CUST-59369,58,5,25535.72,3,4,5,345,12,Loyal
CUST-59370,73,4,2067.33,2,3,1,231,6,At Risk
CUST-59371,1,6,10833.220000000001,5,4,3,543,12,Loyal
CUST-59372,33,4,16856.01,4,3,4,434,11,Loyal
CUST-59373,77,5,19704.62,2,4,5,245,11,Loyal
CUST-59374,47,5,4852.4800000000005,3,4,2,342,9,Potential
CUST-59375,12,5,15863.619999999999,5,4,4,544,13,Champions
CUST-59376,24,9,14583.01,4,5,4,454,13,Champions
CUST-59377,177,3,1008.51,1,2,1,121,4,Lost
CUST-59378,15,6,8282.13,5,4,3,543,12,Loyal
CUST-59379,103,6,20870.73,2,4,5,245,11,Loyal
CUST-59380,38,8,11821.49,4,5,3,453,12,Loyal
CUST-59381,17,5,12497.86,5,4,4,544,13,Champions
CUST-59382,56,4,2792.77,3,3,1,331,7,Potential
CUST-59383,2,7,18742.329999999998,5,5,4,554,14,Champions
CUST-59384,201,1,1564.33,1,1,1,111,3,Lost
CUST-59385,6,4,10284.560000000001,5,3,3,533,11,Loyal
CUST-59386,2,4,27022.809999999998,5,3,5,535,13,Champions
CUST-59387,30,8,8363.31,4,5,3,453,12,Loyal
CUST-59388,193,3,5192.98,1,2,2,122,5,At Risk
CUST-59389,15,8,8818.51,5,5,3,553,13,Champions
CUST-59390,186,5,15094.7,1,4,4,144,9,Potential
CUST-59391,74,4,9021.32,2,3,3,233,8,Potential
CUST-59392,40,7,15300.46,3,5,4,354,12,Loyal
CUST-59394,125,5,8669.529999999999,1,4,3,143,8,Potential
CUST-59395,34,4,6031.23,4,3,2,432,9,Potential
CUST-59396,139,2,1710.42,1,1,1,111,3,Lost
CUST-59397,23,5,7485.570000000001,4,4,2,442,10,Loyal
CUST-59398,36,6,18787.26,4,4,4,444,12,Loyal
CUST-59399,3,7,14391.5,5,5,4,554,14,Champions
CUST-59400,54,4,10405.33,3,3,3,333,9,Potential
CUST-59401,163,2,419.27,1,1,1,111,3,Lost
