supplier_id,supplier_name,region,country,contact_email,contract_start,contract_end,on_time_delivery_rate,quality_score,total_orders_supplied,contract_end_year,contract_end_month,contract_end_day,contract_end_weekday
8482,3701,0,2776,5343,2019-07-12,2026-01-12,1.0,0.7272727272727266,0.006589147286821723,2026,1,12,0
3234,4495,1,2776,8427,2020-08-02,2024-03-12,1.0,0.45454545454545414,0.5174418604651163,2024,3,12,1
308,2603,0,4817,273,2019-07-25,2023-04-22,0.0,0.9999999999999991,0.18100775193798452,2023,4,22,5
2751,7401,4,6629,6900,2021-07-22,2021-12-01,0.2727272727272725,0.18181818181818166,0.06589147286821706,2021,12,1,2
1351,2603,3,0,2753,2020-08-15,2023-04-05,1.0,0.45454545454545414,0.6077519379844962,2023,4,5,2
2751,995,4,103,914,2020-02-29,2023-08-21,1.0,0.45454545454545414,0.9073643410852714,2023,8,21,0
7800,4590,4,8412,4809,2021-01-10,2024-06-12,0.45454545454545414,0.545454545454545,0.3531007751937985,2024,6,12,2
8147,0,0,8999,1335,2021-04-30,2025-11-07,1.0,0.9090909090909092,0.15232558139534885,2025,11,7,4
2751,2603,0,1065,1746,2019-03-18,2026-01-12,1.0,0.545454545454545,0.97015503875969,2026,1,12,0
1944,0,0,8594,273,2018-07-20,2024-01-12,1.0,0.6363636363636358,0.9961240310077519,2024,1,12,4
2751,2603,1,0,772,2020-07-14,2023-07-29,0.545454545454545,0.0,0.28565891472868216,2023,7,29,5
2751,2603,4,4995,0,2020-09-10,2026-01-05,1.0,0.8181818181818175,0.12829457364341085,2026,1,5,0
2751,6019,2,2776,17,2020-07-18,2026-01-12,0.3636363636363633,0.0,0.5833333333333333,2026,1,12,0
1741,78,3,2093,3038,2019-09-03,2022-07-01,0.09090909090909083,0.3636363636363642,0.5519379844961241,2022,7,1,4
2476,6299,0,8111,6264,2018-05-10,2025-07-08,0.3636363636363633,0.6363636363636358,0.0244186046511628,2025,7,8,1
3027,271,4,2776,2753,2018-06-18,2026-01-12,0.45454545454545414,0.3636363636363642,0.6112403100775194,2026,1,12,0
26,2603,3,5375,3015,2020-05-22,2024-01-29,1.0,0.8181818181818175,0.17945736434108528,2024,1,29,0
6369,396,1,8719,2752,2021-01-01,2021-12-01,0.9090909090909083,0.7272727272727266,0.3968992248062016,2021,12,1,2
5562,4547,1,2776,4151,2019-03-04,2021-12-01,0.0,0.9090909090909092,0.3174418604651163,2021,12,1,2
7973,625,1,290,3859,2021-07-05,2023-03-12,1.0,0.6363636363636358,0.7631782945736434,2023,3,12,6
1400,7903,3,2776,3399,2020-02-03,2025-03-01,0.7272727272727266,0.2727272727272725,0.18527131782945738,2025,3,1,5
4569,2603,1,1463,833,2020-07-02,2024-03-02,0.9090909090909083,0.2727272727272725,0.4108527131782946,2024,3,2,5
2751,5649,1,2776,6090,2020-05-03,2023-03-01,0.18181818181818166,0.9090909090909092,1.0,2023,3,1,2
1579,8983,1,2424,2216,2019-09-18,2025-03-14,0.45454545454545414,0.9090909090909092,0.12751937984496126,2025,3,14,4
6435,1658,0,291,5434,2020-04-23,2024-05-20,0.18181818181818166,0.0,0.9968992248062016,2024,5,20,0
6899,3776,4,4387,7205,2018-07-10,2022-06-05,1.0,0.7272727272727266,0.08333333333333337,2022,6,5,6
3483,2603,3,2776,6339,2020-09-10,2023-01-14,1.0,0.7272727272727266,0.0,2023,1,14,5
6953,3932,4,5459,2753,2019-05-18,2026-01-12,1.0,0.45454545454545414,0.2984496124031008,2026,1,12,0
5819,616,3,6728,2753,2018-05-10,2022-05-12,0.6363636363636367,0.9999999999999991,0.6058139534883722,2022,5,12,3
0,557,0,1524,1201,2018-05-10,2025-01-19,0.3636363636363633,0.3636363636363642,0.07635658914728682,2025,1,19,6
2751,2603,0,8422,5172,2018-05-10,2021-12-20,0.6363636363636367,0.8181818181818175,0.09341085271317828,2021,12,20,0
2751,2016,2,628,3276,2019-02-09,2025-03-01,0.45454545454545414,0.8181818181818175,0.18023255813953487,2025,3,1,5
3293,6828,2,2776,273,2020-01-12,2024-01-18,0.3636363636363633,0.9999999999999991,0.08294573643410852,2024,1,18,3
6355,2603,1,3559,2041,2018-11-17,2026-01-12,0.0,0.9090909090909092,0.4003875968992248,2026,1,12,0
5787,2228,1,3437,2753,2019-08-30,2024-06-30,1.0,0.3636363636363642,0.3147286821705427,2024,6,30,6
2772,3863,1,4933,2596,2018-12-21,2024-01-17,1.0,0.0,0.25465116279069766,2024,1,17,2
6736,2603,3,1087,273,2019-08-01,2023-03-04,0.7272727272727266,0.9999999999999991,0.12519379844961243,2023,3,4,5
308,8199,3,4173,2753,2020-07-20,2024-07-04,0.0,0.3636363636363642,0.0794573643410853,2024,7,4,3
6518,2603,2,2776,4808,2019-07-18,2026-01-12,0.18181818181818166,0.3636363636363642,0.6046511627906976,2026,1,12,0
275,3984,3,2272,2753,2019-05-28,2022-07-20,0.45454545454545414,0.9999999999999991,0.9961240310077519,2022,7,20,2
6769,0,4,6542,556,2019-07-18,2021-12-01,0.0,0.45454545454545414,0.6062015503875968,2021,12,1,2
2751,2603,4,2776,0,2018-11-22,2022-07-25,1.0,0.8181818181818175,0.12713178294573646,2022,7,25,0
1800,2603,1,4893,2980,2021-05-05,2025-11-12,0.0,0.7272727272727266,0.3356589147286822,2025,11,12,2
2751,3868,3,1521,1129,2018-06-08,2023-09-01,0.8181818181818183,0.545454545454545,0.5108527131782945,2023,9,1,4
1244,4712,3,4837,2728,2018-07-12,2023-12-25,1.0,0.9999999999999991,0.310077519379845,2023,12,25,0
4091,2603,2,291,7499,2019-09-29,2025-12-12,0.6363636363636367,0.0,0.7364341085271318,2025,12,12,4
2528,500,1,3952,3224,2019-09-10,2022-12-07,0.0,0.9999999999999991,0.27325581395348836,2022,12,7,2
5986,2603,1,3421,1862,2021-02-22,2021-12-01,1.0,0.3636363636363642,0.18372093023255814,2021,12,1,2
7148,2775,1,2371,6067,2021-07-14,2025-03-23,1.0,0.8181818181818175,0.3151162790697674,2025,3,23,6
2751,3145,4,8303,2753,2019-10-05,2024-01-10,0.0,0.9090909090909092,0.030232558139534904,2024,1,10,2
2751,3805,1,1310,7489,2018-05-10,2024-11-28,0.6363636363636367,0.7272727272727266,0.9926356589147287,2024,11,28,3
4570,7416,4,5531,7566,2018-07-22,2024-06-12,0.6363636363636367,0.9999999999999991,0.6046511627906976,2024,6,12,2
307,6860,2,4371,6205,2018-06-20,2023-03-15,0.3636363636363633,0.8181818181818175,1.0,2023,3,15,2
751,5535,1,7090,1732,2018-07-12,2024-09-01,0.09090909090909083,0.9999999999999991,0.5085271317829458,2024,9,1,6
3590,4505,4,7473,6276,2018-05-10,2025-01-30,0.09090909090909083,0.9999999999999991,0.6096899224806203,2025,1,30,3
308,1827,1,2336,5192,2021-05-01,2023-03-17,0.09090909090909083,0.9090909090909092,0.9751937984496124,2023,3,17,4
2751,0,1,8816,5460,2020-12-08,2026-01-12,0.545454545454545,0.9999999999999991,0.04147286821705426,2026,1,12,0
169,2603,4,837,5065,2018-12-01,2022-04-20,0.3636363636363633,0.9090909090909092,0.5624031007751937,2022,4,20,2
2751,3131,1,4676,7233,2019-04-10,2024-10-12,0.0,0.545454545454545,0.9965116279069768,2024,10,12,5
2751,2329,1,290,2183,2018-05-12,2026-01-10,0.7272727272727266,0.7272727272727266,1.0,2026,1,10,5
2497,5486,1,1615,1456,2019-07-04,2026-01-12,0.9090909090909083,0.9090909090909092,0.558139534883721,2026,1,12,0
2751,2603,4,291,6669,2020-09-22,2023-05-05,0.7272727272727266,0.545454545454545,0.3108527131782946,2023,5,5,4
6242,4665,4,6976,273,2019-03-20,2024-03-08,1.0,0.0,0.2744186046511628,2024,3,8,4
8868,271,4,1658,5750,2021-05-22,2023-07-05,0.0,0.3636363636363642,0.18604651162790697,2023,7,5,2
3619,0,3,7176,2611,2019-11-15,2024-03-09,1.0,0.545454545454545,0.9542635658914729,2024,3,9,5
2052,2039,4,2776,277,2018-06-30,2024-01-14,0.8181818181818183,0.0,0.2961240310077519,2024,1,14,6
5582,6567,4,7104,2752,2019-07-12,2026-01-12,0.0,0.7272727272727266,0.17713178294573645,2026,1,12,0
6633,580,1,291,774,2018-07-10,2024-01-12,0.3636363636363633,0.545454545454545,0.5806201550387597,2024,1,12,4
2751,1000,1,1525,8658,2018-06-10,2026-01-12,0.545454545454545,0.9999999999999991,0.6031007751937985,2026,1,12,0
7617,5716,2,6067,0,2018-08-29,2025-03-18,1.0,0.6363636363636358,0.9965116279069768,2025,3,18,1
8050,273,4,2776,2753,2019-01-10,2024-03-16,0.09090909090909083,0.3636363636363642,0.14418604651162792,2024,3,16,5
3632,4304,1,2057,8665,2018-05-10,2025-09-17,0.0,0.545454545454545,0.05620155038759689,2025,9,17,2
3483,4555,4,2776,1193,2019-01-26,2026-01-12,0.3636363636363633,0.6363636363636358,0.03992248062015505,2026,1,12,0
308,6383,0,8535,2608,2018-07-13,2022-11-02,0.8181818181818183,0.9999999999999991,0.09689922480620156,2022,11,2,2
0,271,2,2775,3260,2020-09-03,2022-03-14,0.0,0.545454545454545,0.1511627906976744,2022,3,14,0
2527,3220,1,5685,0,2021-07-10,2024-06-20,0.0,0.545454545454545,0.39341085271317827,2024,6,20,3
2751,2603,4,3415,0,2020-11-20,2024-07-13,0.6363636363636367,0.9090909090909092,0.15232558139534885,2024,7,13,5
8468,3494,1,5684,6340,2019-07-25,2022-09-20,0.45454545454545414,0.0,0.2155038759689923,2022,9,20,1
2037,7874,0,290,3691,2018-05-10,2022-03-13,0.8181818181818183,0.9999999999999991,0.9015503875968993,2022,3,13,6
308,2603,1,5879,0,2019-07-21,2026-01-12,1.0,0.6363636363636358,0.07790697674418606,2026,1,12,0
308,3035,0,1544,3543,2019-02-13,2022-03-20,0.18181818181818166,0.9090909090909092,0.17519379844961241,2022,3,20,6
1522,4590,4,3893,5106,2018-05-10,2024-04-29,0.3636363636363633,0.45454545454545414,1.0,2024,4,29,0
435,4680,0,2776,6436,2020-11-04,2025-11-05,0.0,0.6363636363636358,0.9604651162790698,2025,11,5,2
8988,3609,2,8589,7087,2019-03-30,2025-09-12,0.9090909090909083,0.9999999999999991,0.3647286821705426,2025,9,12,4
3993,271,2,7842,5553,2021-05-05,2022-11-03,1.0,0.09090909090909083,0.3895348837209302,2022,11,3,3
3234,3949,4,3092,8766,2018-12-03,2024-03-05,0.09090909090909083,0.45454545454545414,0.6135658914728683,2024,3,5,1
1106,1063,1,2776,1449,2018-11-15,2022-11-18,0.9090909090909083,0.545454545454545,0.16666666666666669,2022,11,18,4
7680,8736,3,2983,2753,2019-06-20,2025-01-04,0.545454545454545,0.9999999999999991,0.1782945736434109,2025,1,4,5
6979,2848,4,5952,2753,2021-02-03,2024-04-18,0.09090909090909083,0.6363636363636358,0.5232558139534884,2024,4,18,3
6167,5021,4,710,3686,2018-05-10,2025-01-12,1.0,0.2727272727272725,0.2713178294573643,2025,1,12,6
4555,2603,4,3637,763,2019-05-30,2025-03-21,1.0,0.9090909090909092,0.5313953488372094,2025,3,21,4
308,5766,3,526,2743,2018-05-10,2023-07-29,0.18181818181818166,0.45454545454545414,0.6093023255813954,2023,7,29,5
5226,2883,4,4343,1217,2019-10-21,2023-09-19,0.6363636363636367,0.45454545454545414,0.8453488372093023,2023,9,19,1
3210,5654,4,6312,6594,2021-07-22,2024-09-12,0.0,0.3636363636363642,0.882170542635659,2024,9,12,3
1136,0,3,416,4192,2019-02-24,2023-02-04,0.45454545454545414,0.0,0.2968992248062015,2023,2,4,5
5432,2868,1,5546,2327,2019-02-03,2023-05-13,0.545454545454545,0.9090909090909092,0.9953488372093025,2023,5,13,5
6751,2861,1,7199,3533,2018-08-29,2024-09-12,1.0,0.0,0.3686046511627907,2024,9,12,3
6561,271,1,2776,2753,2018-05-10,2026-01-12,0.8181818181818183,0.3636363636363642,0.6096899224806203,2026,1,12,0
1166,271,0,1752,0,2021-07-22,2025-12-01,1.0,0.0,0.04379844961240309,2025,12,1,0
0,2603,0,528,1565,2019-06-30,2025-10-20,0.545454545454545,0.9090909090909092,0.09108527131782945,2025,10,20,0
119,2603,1,1643,2753,2020-07-20,2021-12-15,1.0,0.6363636363636358,0.2751937984496124,2021,12,15,2
0,4496,2,2776,5904,2018-05-10,2021-12-01,1.0,0.0,0.07868217054263565,2021,12,1,2
2751,847,3,5424,2753,2020-05-14,2024-11-14,0.45454545454545414,0.45454545454545414,0.0,2024,11,14,3
7360,2603,4,2503,8765,2021-06-17,2022-01-05,0.6363636363636367,0.6363636363636358,1.0,2022,1,5,2
8125,7416,4,7537,2752,2018-08-10,2023-12-12,0.0,0.9999999999999991,0.6410852713178294,2023,12,12,1
8598,8594,1,6186,2753,2020-01-22,2025-01-30,1.0,0.8181818181818175,0.006589147286821723,2025,1,30,3
8410,7954,4,291,273,2021-07-22,2024-05-03,1.0,0.9090909090909092,0.9922480620155039,2024,5,3,4
5664,5367,1,473,2753,2020-11-12,2023-11-11,0.545454545454545,0.9999999999999991,0.12480620155038763,2023,11,11,5
1122,8320,1,4049,6887,2021-04-22,2024-04-28,0.6363636363636367,0.9999999999999991,0.12441860465116278,2024,4,28,6
2751,6975,2,7891,180,2018-05-10,2023-09-21,0.7272727272727266,0.545454545454545,0.1693798449612403,2023,9,21,3
8482,5447,3,2532,5573,2019-01-12,2024-05-25,0.18181818181818166,0.9090909090909092,0.9934108527131784,2024,5,25,5
2797,4403,1,6335,1562,2018-12-01,2021-12-01,0.0,0.6363636363636358,0.9930232558139536,2021,12,1,2
308,2603,3,5684,0,2020-12-01,2024-06-07,1.0,0.8181818181818175,0.13682170542635658,2024,6,7,4
2751,4672,0,7110,1178,2021-07-12,2024-11-21,0.6363636363636367,0.7272727272727266,0.6046511627906976,2024,11,21,3
2751,348,3,3486,4252,2019-02-03,2023-04-17,0.8181818181818183,0.0,0.3073643410852713,2023,4,17,0
2751,0,3,6998,8599,2021-07-22,2024-07-23,0.0,0.9999999999999991,0.36744186046511634,2024,7,23,1
3234,2603,4,6872,2777,2020-12-16,2024-12-03,0.0,0.7272727272727266,0.27868217054263567,2024,12,3,1
8348,640,4,291,2753,2019-06-12,2024-03-04,0.3636363636363633,0.0,0.11550387596899225,2024,3,4,0
8576,404,2,291,2753,2019-12-20,2024-03-14,0.3636363636363633,0.9090909090909092,0.0,2024,3,14,3
8922,6617,2,7953,2753,2019-05-15,2022-12-18,1.0,0.6363636363636358,0.2713178294573643,2022,12,18,6
2802,2357,1,8589,7961,2018-07-30,2024-12-07,0.7272727272727266,0.9999999999999991,1.0,2024,12,7,5
7335,626,0,6926,8471,2019-11-15,2023-06-12,0.3636363636363633,0.0,0.27829457364341087,2023,6,12,0
2310,4856,1,2776,8452,2018-05-10,2024-12-25,0.0,0.9090909090909092,0.21627906976744188,2024,12,25,2
241,2603,1,8589,3264,2021-03-03,2026-01-12,0.545454545454545,0.0,1.0,2026,1,12,0
2074,2603,3,291,273,2018-08-12,2022-03-12,0.45454545454545414,0.8181818181818175,0.02751937984496125,2022,3,12,5
2366,1285,2,291,0,2018-05-10,2026-01-12,0.9090909090909083,0.0,0.39883720930232563,2026,1,12,0
2751,3616,1,4480,8574,2021-02-16,2024-12-03,0.18181818181818166,0.09090909090909083,0.06627906976744186,2024,12,3,1
4502,862,4,2776,7645,2019-02-16,2023-04-18,0.09090909090909083,0.545454545454545,0.9922480620155039,2023,4,18,1
3480,0,4,2776,273,2020-08-30,2024-01-14,0.3636363636363633,0.0,0.21395348837209305,2024,1,14,6
2751,285,1,2776,7435,2020-11-12,2022-05-05,0.7272727272727266,0.9999999999999991,0.6011627906976744,2022,5,5,3
2751,8579,0,3567,2753,2021-07-22,2024-09-14,1.0,0.2727272727272725,1.0,2024,9,14,5
308,2908,0,3924,2753,2019-05-13,2026-01-12,1.0,0.6363636363636358,0.8565891472868217,2026,1,12,0
892,916,1,8715,3236,2018-07-12,2024-03-01,0.3636363636363633,0.9999999999999991,0.3108527131782946,2024,3,1,4
3167,1623,2,2776,4840,2018-05-10,2021-12-21,0.18181818181818166,0.8181818181818175,0.15775193798449616,2021,12,21,1
1083,2603,4,2776,1767,2018-12-10,2022-11-11,0.545454545454545,0.3636363636363642,0.27868217054263567,2022,11,11,4
1986,1081,0,291,4914,2020-12-01,2024-01-16,0.09090909090909083,0.9090909090909092,0.4069767441860465,2024,1,16,1
6916,7297,0,33,7992,2021-07-22,2023-01-13,0.8181818181818183,0.545454545454545,0.5624031007751937,2023,1,13,4
2751,3799,2,3256,3102,2018-07-22,2024-01-03,0.545454545454545,0.9999999999999991,0.13488372093023254,2024,1,3,2
5334,8690,1,8392,2753,2019-09-12,2021-12-01,1.0,0.7272727272727266,0.09922480620155039,2021,12,1,2
6324,271,0,4569,273,2020-07-22,2024-01-22,0.0,0.9999999999999991,0.3945736434108527,2024,1,22,0
8224,271,1,7923,8885,2021-02-21,2023-07-17,0.3636363636363633,0.0,0.5294573643410854,2023,7,17,0
2751,623,0,1264,2753,2021-01-30,2025-03-15,0.0,0.3636363636363642,0.6085271317829457,2025,3,15,5
7466,271,0,6819,983,2019-01-26,2023-07-29,0.545454545454545,0.545454545454545,0.18720930232558142,2023,7,29,5
2751,7189,4,1535,5694,2018-05-18,2023-04-02,0.45454545454545414,0.6363636363636358,0.1693798449612403,2023,4,2,6
8629,3005,0,1591,2753,2021-07-22,2023-12-02,0.3636363636363633,0.9999999999999991,0.1782945736434109,2023,12,2,5
8606,2603,4,0,2394,2020-12-15,2023-11-22,1.0,0.8181818181818175,0.8325581395348838,2023,11,22,2
2409,3593,4,1645,5202,2018-05-20,2024-05-08,1.0,0.09090909090909083,0.08914728682170542,2024,5,8,2
8624,0,2,4168,2753,2018-05-10,2022-12-21,0.3636363636363633,0.0,0.6124031007751938,2022,12,21,2
2499,7979,4,4936,6035,2020-06-12,2024-07-20,0.0,0.9999999999999991,0.40542635658914733,2024,7,20,5
2751,0,0,5412,4239,2018-05-10,2023-12-17,0.545454545454545,0.9999999999999991,0.4034883720930233,2023,12,17,6
308,2603,4,0,887,2019-08-22,2025-09-21,0.0,0.2727272727272725,0.9937984496124033,2025,9,21,6
2062,8599,2,2776,2163,2021-05-01,2026-01-12,0.45454545454545414,0.9999999999999991,0.4244186046511628,2026,1,12,0
6499,459,4,291,6227,2018-11-30,2025-03-12,0.545454545454545,0.545454545454545,0.1755813953488372,2025,3,12,2
2751,8037,0,3531,2753,2021-02-28,2023-04-18,1.0,0.9090909090909092,0.0,2023,4,18,1
25,2869,0,3406,2753,2020-08-01,2026-01-12,0.0,0.9999999999999991,0.0922480620155039,2026,1,12,0
0,6921,1,8399,272,2018-05-10,2021-12-01,0.6363636363636367,0.0,0.2674418604651163,2021,12,1,2
2751,5213,0,5953,1767,2020-03-20,2026-01-12,0.0,0.8181818181818175,0.19031007751937984,2026,1,12,0
2751,2603,3,2776,4414,2019-05-10,2026-01-12,0.0,0.545454545454545,0.9934108527131784,2026,1,12,0
6645,2603,0,2776,273,2020-01-30,2023-07-12,1.0,0.9999999999999991,0.9612403100775195,2023,7,12,2
2803,3670,1,4073,8441,2020-01-10,2025-06-17,1.0,0.45454545454545414,0.5453488372093023,2025,6,17,1
184,790,1,7581,2539,2019-12-10,2023-01-30,0.9090909090909083,0.8181818181818175,0.5166666666666666,2023,1,30,0
4267,2603,0,3800,2753,2020-04-10,2024-01-03,1.0,0.2727272727272725,0.18333333333333335,2024,1,3,2
2751,2603,4,7452,8056,2020-05-10,2023-12-21,0.0,0.45454545454545414,0.8848837209302327,2023,12,21,3
5715,5182,1,814,5326,2020-07-01,2024-02-13,1.0,0.7272727272727266,0.9775193798449613,2024,2,13,1
0,2603,1,308,1519,2019-02-04,2021-12-08,0.0,0.6363636363636358,0.48914728682170544,2021,12,8,2
2751,2603,1,291,3534,2019-05-02,2023-04-30,1.0,0.9999999999999991,0.09961240310077518,2023,4,30,6
5512,1372,0,7923,1767,2021-07-22,2025-11-17,0.09090909090909083,0.0,0.2375968992248062,2025,11,17,0
6184,2022,1,2425,2356,2018-11-10,2024-07-10,0.0,0.545454545454545,0.8794573643410852,2024,7,10,2
2751,7088,0,291,377,2018-07-04,2022-03-18,0.45454545454545414,0.545454545454545,1.0,2022,3,18,4
488,4566,0,5378,273,2021-05-21,2022-10-21,0.7272727272727266,0.8181818181818175,0.1786821705426357,2022,10,21,4
8070,4495,4,2776,8658,2019-08-10,2024-08-20,0.09090909090909083,0.0,0.17674418604651165,2024,8,20,1
4557,1868,1,2355,8444,2019-10-14,2024-07-12,0.18181818181818166,0.9090909090909092,0.2899224806201551,2024,7,12,4
7654,87,3,2776,7769,2018-07-24,2023-08-24,0.9090909090909083,0.0,0.12558139534883722,2023,8,24,3
2751,4731,4,5660,8658,2019-05-12,2025-12-12,0.9090909090909083,0.09090909090909083,0.30387596899224806,2025,12,12,4
1727,2603,1,2776,5902,2018-05-10,2025-07-03,0.7272727272727266,0.18181818181818166,0.9992248062015505,2025,7,3,3
7764,2639,0,2776,2753,2020-07-08,2023-12-12,0.8181818181818183,0.6363636363636358,0.7763565891472868,2023,12,12,1
2690,2603,2,2780,652,2018-09-30,2025-07-07,0.9090909090909083,0.8181818181818175,0.94031007751938,2025,7,7,0
1803,2474,1,0,273,2018-05-10,2022-12-01,0.9090909090909083,0.6363636363636358,0.31860465116279074,2022,12,1,3
2751,4554,4,384,9065,2019-12-17,2023-06-14,1.0,0.9999999999999991,0.04534883720930233,2023,6,14,2
3408,2603,1,3574,8701,2019-07-05,2025-01-08,0.0,0.9999999999999991,0.1724806201550388,2025,1,8,2
8276,2603,4,2351,4381,2020-05-05,2025-01-12,0.6363636363636367,0.09090909090909083,0.20968992248062018,2025,1,12,6
2751,6331,0,7923,2753,2018-07-01,2024-09-20,0.0,0.9999999999999991,0.5174418604651163,2024,9,20,4
308,6501,0,3152,4567,2019-11-14,2021-12-01,0.0,0.2727272727272725,0.2872093023255814,2021,12,1,2
4741,3506,1,7647,6605,2018-08-14,2024-03-09,1.0,0.2727272727272725,0.3116279069767442,2024,3,9,5
2751,6663,0,8122,925,2021-02-02,2024-03-05,1.0,0.9999999999999991,0.9945736434108527,2024,3,5,1
5823,3779,4,4350,5015,2018-06-02,2025-12-14,0.9090909090909083,0.9999999999999991,0.0042635658914728924,2025,12,14,6
3483,1087,0,2776,2524,2018-06-17,2024-08-05,1.0,0.0,0.12751937984496126,2024,8,5,0
2479,1185,4,7836,646,2018-12-01,2023-09-02,0.0,0.45454545454545414,0.0,2023,9,2,5
2750,3606,1,7773,3089,2018-05-10,2025-09-20,0.6363636363636367,0.545454545454545,0.3201550387596899,2025,9,20,5
2751,2603,2,291,6371,2018-05-10,2022-03-12,0.3636363636363633,0.09090909090909083,0.9937984496124033,2022,3,12,5
3623,5132,4,1087,3477,2019-10-08,2024-08-10,1.0,0.9999999999999991,0.6108527131782946,2024,8,10,5
308,2603,0,6473,5101,2020-05-16,2023-01-12,0.9090909090909083,0.9999999999999991,0.6069767441860465,2023,1,12,3
8624,2603,0,2791,1104,2019-12-22,2022-12-11,0.0,0.9999999999999991,0.1387596899224806,2022,12,11,6
2798,0,1,1751,4109,2018-05-10,2022-01-12,0.3636363636363633,0.0,0.04031007751937987,2022,1,12,2
8649,4777,0,4706,2753,2018-07-12,2022-05-20,0.0,0.6363636363636358,0.6077519379844962,2022,5,20,4
3182,5932,4,1255,7376,2020-06-22,2022-07-17,0.545454545454545,0.9090909090909092,0.8713178294573645,2022,7,17,6
0,2999,1,3446,6838,2018-09-12,2024-03-14,1.0,0.0,0.2655038759689923,2024,3,14,3
6221,7139,1,4693,2753,2019-03-14,2022-01-14,1.0,0.9999999999999991,0.9918604651162792,2022,1,14,4
2751,37,1,2776,6826,2019-07-18,2023-06-17,0.3636363636363633,0.45454545454545414,0.6135658914728683,2023,6,17,5
5765,8579,3,2776,273,2020-08-03,2024-12-05,0.545454545454545,0.545454545454545,0.06666666666666671,2024,12,5,3
6670,989,4,8671,2221,2019-02-22,2024-04-17,1.0,0.3636363636363642,0.17364341085271318,2024,4,17,2
1236,2144,3,6246,4567,2019-12-12,2024-01-05,0.8181818181818183,0.9090909090909092,0.12751937984496126,2024,1,5,4
6157,1064,1,3153,8398,2018-07-18,2024-05-02,0.0,0.0,0.5612403100775194,2024,5,2,3
2751,271,1,7793,2938,2019-06-10,2025-06-19,0.545454545454545,0.9999999999999991,0.6124031007751938,2025,6,19,3
2583,5467,1,0,2753,2019-11-20,2024-06-26,0.0,0.7272727272727266,0.07558139534883723,2024,6,26,2
1341,8979,2,2776,4566,2018-07-10,2023-06-13,1.0,0.0,0.2596899224806202,2023,6,13,1
2751,1760,4,2785,8385,2020-11-10,2024-09-16,0.18181818181818166,0.18181818181818166,0.1294573643410853,2024,9,16,0
2751,2945,2,581,2753,2019-07-10,2024-03-21,0.45454545454545414,0.9999999999999991,0.5112403100775194,2024,3,21,3
9037,2603,0,4216,2753,2021-07-22,2025-03-05,0.9090909090909083,0.2727272727272725,0.2899224806201551,2025,3,5,2
1389,271,0,1087,2753,2018-09-05,2024-03-21,0.0,0.0,0.6124031007751938,2024,3,21,3
1391,0,2,2776,213,2018-06-30,2025-01-20,1.0,0.7272727272727266,0.17093023255813955,2025,1,20,0
308,0,2,4033,0,2018-07-01,2024-11-14,0.09090909090909083,0.7272727272727266,0.13643410852713178,2024,11,14,3
2751,2041,0,8538,4877,2018-09-05,2026-01-12,1.0,0.545454545454545,0.6015503875968993,2026,1,12,0
6106,271,4,2776,2753,2019-04-19,2023-01-18,0.0,0.3636363636363642,0.07480620155038759,2023,1,18,2
4570,1064,4,7018,2753,2018-06-14,2021-12-01,0.18181818181818166,0.9999999999999991,0.0019379844961240345,2021,12,1,2
4101,2987,3,8711,2753,2018-07-04,2023-03-22,1.0,0.45454545454545414,0.9965116279069768,2023,3,22,2
7935,122,0,1751,1767,2018-11-30,2024-12-16,0.09090909090909083,0.9999999999999991,0.3968992248062016,2024,12,16,0
7521,4830,2,8142,5025,2021-07-18,2023-07-20,0.8181818181818183,0.9090909090909092,0.28449612403100777,2023,7,20,3
2751,4649,1,1110,203,2019-02-22,2024-12-29,0.545454545454545,0.9999999999999991,1.0,2024,12,29,6
5293,2603,1,291,2753,2019-12-01,2023-08-05,0.45454545454545414,0.9999999999999991,0.31124031007751934,2023,8,5,5
8869,4329,3,6616,6432,2019-02-10,2024-03-29,0.3636363636363633,0.0,0.1046511627906977,2024,3,29,4
308,1063,1,4211,0,2019-07-22,2023-09-12,0.9090909090909083,0.545454545454545,0.07635658914728682,2023,9,12,1
2751,270,2,2776,2604,2019-02-03,2023-01-30,0.0,0.18181818181818166,0.28527131782945736,2023,1,30,0
6503,6295,4,6439,2753,2018-11-10,2023-01-05,0.0,0.18181818181818166,0.0,2023,1,5,3
1980,2646,4,8825,5089,2018-08-18,2026-01-07,0.09090909090909083,0.9090909090909092,0.8182170542635661,2026,1,7,2
2751,0,3,2776,273,2019-09-29,2023-01-28,1.0,0.2727272727272725,0.1325581395348837,2023,1,28,5
5178,0,1,274,2962,2020-07-10,2023-01-25,0.09090909090909083,0.45454545454545414,0.31627906976744186,2023,1,25,2
7808,5917,4,6126,6409,2019-07-15,2024-09-12,0.545454545454545,0.6363636363636358,0.30620155038759694,2024,9,12,3
6627,0,1,8399,5193,2018-11-10,2026-01-12,1.0,0.0,1.0,2026,1,12,0
5621,2603,4,6631,6021,2020-08-12,2022-05-24,0.18181818181818166,0.09090909090909083,0.34186046511627904,2022,5,24,1
5436,2603,1,291,2527,2019-02-12,2025-04-20,0.0,0.9090909090909092,0.41976744186046516,2025,4,20,6
3203,8897,2,6941,2753,2021-05-05,2023-01-03,0.545454545454545,0.0,0.005813953488372103,2023,1,3,1
