transaction_id,transaction_date,department,transaction_type,description,amount,currency,profit_margin,cost_center,payment_method,approval_status,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_weekday
18553,2024-05-30,3,0,40,0.0008186069781915503,2,0.7307692307692308,10,2,0,2024,5,30,3
4430,2024-05-30,2,0,21,0.0004177622170104731,3,0.7307692307692308,5,3,1,2024,5,30,3
2324,2024-05-30,4,0,32,0.0021254412426887216,3,0.7307692307692308,12,0,0,2024,5,30,3
6342,2024-05-30,0,1,43,0.0011298849214532365,3,0.21794871794871795,1,0,0,2024,5,30,3
12057,2024-05-30,3,0,40,0.0007040667730954319,1,0.7307692307692308,8,0,0,2024,5,30,3
23318,2024-05-30,3,0,13,0.0010515477474321055,2,0.7307692307692308,9,1,0,2024,5,30,3
23962,2024-05-30,2,0,35,0.0021969606117239566,3,0.7307692307692308,4,2,0,2024,5,30,3
15326,2024-05-30,1,0,6,0.00019864629102839203,3,0.7307692307692308,3,0,1,2024,5,30,3
1415,2024-05-30,2,0,9,0.0022281462573691966,3,0.7307692307692308,4,3,0,2024,5,30,3
9978,2024-05-30,1,0,22,0.0012199383392526675,3,0.7307692307692308,2,2,0,2024,5,30,3
7346,2024-05-30,0,1,28,0.0009669118082971215,3,0.34615384615384615,0,2,0,2024,5,30,3
25123,2024-05-30,3,0,45,0.0016281037252956821,3,0.7307692307692308,9,0,0,2024,5,30,3
13031,2024-05-30,3,0,45,0.02410567145730917,1,0.7307692307692308,10,2,0,2024,5,30,3
12945,2024-05-30,0,0,42,0.06732175301672595,1,0.7307692307692308,0,2,0,2024,5,30,3
28670,2024-05-30,4,0,5,0.0015695170997388475,0,0.7307692307692308,13,0,0,2024,5,30,3
17959,2024-05-30,0,0,30,0.00704391713681992,2,0.7307692307692308,1,3,0,2024,5,30,3
4945,2024-05-30,4,1,10,0.02574206360056153,3,0.7564102564102562,13,0,1,2024,5,30,3
20778,2024-05-30,4,0,31,0.00080066766261407,0,0.7307692307692308,12,3,0,2024,5,30,3
4646,2024-05-30,3,1,8,0.007157202995558602,3,0.3974358974358974,7,3,0,2024,5,30,3
8450,2024-05-30,4,0,41,0.0005594709154088334,2,0.7307692307692308,11,0,0,2024,5,30,3
9561,2024-05-30,3,0,40,0.0004204277030200264,3,0.7307692307692308,8,0,0,2024,5,30,3
24905,2024-05-30,3,1,8,0.010497381365448893,3,0.4102564102564102,8,2,0,2024,5,30,3
12888,2024-05-30,4,1,39,0.0011353510601056875,3,0.6923076923076923,13,3,0,2024,5,30,3
17737,2024-05-30,4,1,18,0.0005443863191275886,0,0.6794871794871795,11,0,0,2024,5,30,3
1167,2024-05-30,3,1,33,0.00039060994370423253,3,0.43589743589743585,9,0,2,2024,5,30,3
12960,2024-05-31,4,1,34,0.005376160927966299,3,0.7051282051282051,13,3,0,2024,5,31,4
25169,2024-05-31,4,1,18,0.005393278430413046,2,0.6025641025641024,12,2,0,2024,5,31,4
24145,2024-05-31,4,1,34,0.0005664779536814115,0,0.7051282051282051,13,2,1,2024,5,31,4
29407,2024-05-31,4,1,26,0.01636221833294352,3,0.6666666666666665,13,0,0,2024,5,31,4
13508,2024-05-31,4,1,26,0.005018347816176773,3,0.7820512820512819,11,0,0,2024,5,31,4
29373,2024-05-31,1,0,6,0.0005543562100030781,0,0.7307692307692308,3,2,0,2024,5,31,4
7883,2024-05-31,4,1,10,0.03684027687122267,1,0.7692307692307692,11,2,0,2024,5,31,4
27536,2024-05-31,0,0,12,0.0024531013819117597,3,0.7307692307692308,1,0,1,2024,5,31,4
13873,2024-05-31,0,0,12,0.0034643694726072083,3,0.7307692307692308,1,2,0,2024,5,31,4
2309,2024-05-31,1,0,22,0.004393596823527887,2,0.7307692307692308,3,0,2,2024,5,31,4
27510,2024-05-31,3,0,40,0.0002767996384281744,0,0.7307692307692308,7,2,1,2024,5,31,4
18088,2024-05-31,3,0,23,7.260610876732467e-05,3,0.7307692307692308,10,0,0,2024,5,31,4
24080,2024-05-31,3,1,24,0.0009125153483739662,0,0.44871794871794873,7,0,2,2024,5,31,4
19659,2024-05-31,3,0,13,0.0001886331468302324,3,0.7307692307692308,8,3,0,2024,5,31,4
29032,2024-05-31,4,1,39,0.0038610835414732776,3,0.8076923076923075,11,3,0,2024,5,31,4
4296,2024-05-31,2,0,3,0.0022491889988482663,3,0.7307692307692308,6,2,1,2024,5,31,4
15775,2024-05-31,1,0,15,0.0005404610800952647,3,0.7307692307692308,3,2,0,2024,5,31,4
25288,2024-05-31,3,0,13,0.00011216127234925538,0,0.7307692307692308,7,0,0,2024,5,31,4
19230,2024-05-31,0,0,30,0.0026066452707257633,2,0.7307692307692308,0,0,1,2024,5,31,4
19,2024-05-31,1,0,11,0.000278551397996319,2,0.7307692307692308,2,3,0,2024,5,31,4
26998,2024-05-31,4,1,26,0.0009433495607725106,3,0.3974358974358974,11,1,0,2024,5,31,4
17617,2024-05-31,0,0,12,0.005213171594814183,3,0.7307692307692308,1,2,0,2024,5,31,4
10943,2024-05-31,0,0,27,0.009061419712785066,0,0.7307692307692308,0,0,1,2024,5,31,4
26888,2024-05-31,4,1,10,0.06691946467590075,2,0.5897435897435896,13,3,0,2024,5,31,4
22911,2024-05-31,4,0,5,0.0007007146405884887,3,0.7307692307692308,11,0,0,2024,5,31,4
16321,2024-05-31,3,0,23,0.001165860872584205,3,0.7307692307692308,8,0,0,2024,5,31,4
21844,2024-05-31,1,0,22,0.004514808853645889,2,0.7307692307692308,3,3,1,2024,5,31,4
14220,2024-05-31,0,0,30,0.0077632198928259425,3,0.7307692307692308,0,0,0,2024,5,31,4
20775,2024-05-31,4,1,18,0.003699624294610621,2,0.43589743589743585,11,0,0,2024,5,31,4
7844,2024-05-31,3,0,20,0.000742189170363911,1,0.7307692307692308,8,0,0,2024,5,31,4
16913,2024-05-31,0,0,12,0.011809519568638504,2,0.7307692307692308,1,2,0,2024,5,31,4
8814,2024-05-31,0,0,27,0.007864232621256944,3,0.7307692307692308,0,0,1,2024,5,31,4
22909,2024-05-31,4,1,26,0.04804971606113032,3,0.8076923076923075,12,3,0,2024,5,31,4
13116,2024-05-31,0,0,25,0.002068849676640052,3,0.7307692307692308,1,0,0,2024,5,31,4
2489,2024-05-31,0,0,25,0.015426778723554328,3,0.7307692307692308,0,0,0,2024,5,31,4
12718,2024-05-31,0,1,43,0.007135257340968791,2,0.3974358974358974,1,3,0,2024,5,31,4
13100,2024-05-31,3,1,24,0.0002328542625952148,1,0.4743589743589743,8,0,0,2024,5,31,4
19708,2024-05-31,3,0,19,0.003425430668873328,2,0.7307692307692308,9,2,1,2024,5,31,4
25001,2024-05-31,3,0,19,0.0007696712502555122,2,0.7307692307692308,10,0,0,2024,5,31,4
4823,2024-05-31,2,0,0,0.0007815334739978244,3,0.7307692307692308,6,3,1,2024,5,31,4
4249,2024-05-31,4,1,18,0.004584030389914268,2,0.7307692307692308,13,0,0,2024,5,31,4
6641,2024-05-31,2,1,4,0.00015548488166883037,3,0.43589743589743585,4,0,0,2024,5,31,4
27917,2024-05-31,1,0,15,0.006807662081729758,3,0.7307692307692308,3,0,0,2024,5,31,4
12490,2024-05-31,3,0,20,0.0023091759507265497,3,0.7307692307692308,10,0,0,2024,5,31,4
3301,2024-05-31,4,1,39,0.0027025595137470113,2,0.5769230769230769,12,0,0,2024,5,31,4
16526,2024-05-31,2,0,21,0.004881683536534829,3,0.7307692307692308,5,2,0,2024,5,31,4
13736,2024-05-31,4,0,41,0.00011122051258117775,3,0.7307692307692308,12,3,0,2024,5,31,4
18653,2024-05-31,4,1,34,0.013672429362714894,3,0.6923076923076923,13,2,0,2024,5,31,4
16922,2024-05-31,0,0,27,0.011860477389409376,3,0.7307692307692308,0,2,0,2024,5,31,4
28599,2024-06-01,3,1,24,0.00025634081680515284,3,0.17948717948717946,7,0,0,2024,6,1,5
933,2024-06-01,3,0,19,0.0032785531984158745,3,0.7307692307692308,7,0,0,2024,6,1,5
4675,2024-06-01,4,1,10,0.0033420382627651134,0,0.7948717948717947,13,0,0,2024,6,1,5
16052,2024-06-01,3,1,33,0.0018904621606173316,2,0.3974358974358974,7,3,0,2024,6,1,5
14676,2024-06-01,4,1,10,0.0011952190653466278,3,0.6538461538461537,13,0,0,2024,6,1,5
28185,2024-06-01,1,0,11,0.0018097190205226686,0,0.7307692307692308,2,1,0,2024,6,1,5
21392,2024-06-01,4,1,18,0.0010066291718390655,2,0.7564102564102562,13,3,1,2024,6,1,5
18022,2024-06-01,2,0,3,0.00640332461474306,0,0.7307692307692308,5,0,0,2024,6,1,5
10980,2024-06-01,4,0,31,0.00016293526649877851,0,0.7307692307692308,13,2,0,2024,6,1,5
19505,2024-06-01,2,0,35,0.0005024468161334612,2,0.7307692307692308,5,0,1,2024,6,1,5
4507,2024-06-01,3,0,19,0.0018498364772993126,2,0.7307692307692308,10,3,0,2024,6,1,5
6089,2024-06-01,3,0,23,0.00014100583190496894,1,0.7307692307692308,10,2,0,2024,6,1,5
9685,2024-06-01,1,0,15,0.0006456639741599458,3,0.7307692307692308,2,0,0,2024,6,1,5
21184,2024-06-01,0,0,2,0.015143539746713622,2,0.7307692307692308,0,3,0,2024,6,1,5
22417,2024-06-01,3,0,40,0.003832238981917564,3,0.7307692307692308,8,0,0,2024,6,1,5
19133,2024-06-01,3,1,8,0.0017201900492606142,3,0.14102564102564102,9,0,0,2024,6,1,5
576,2024-06-01,0,0,42,0.000923425999017533,3,0.7307692307692308,1,3,0,2024,6,1,5
1557,2024-06-01,3,0,45,0.00023790408801696483,2,0.7307692307692308,8,3,0,2024,6,1,5
16436,2024-06-01,4,1,34,0.0011912776063183026,3,0.7179487179487178,13,2,0,2024,6,1,5
29854,2024-06-01,0,0,25,0.004280175798155861,0,0.7307692307692308,0,2,0,2024,6,1,5
26665,2024-06-01,2,1,1,0.006867032673759991,2,0.3846153846153845,5,3,1,2024,6,1,5
20120,2024-06-01,4,0,32,0.0008010947891754385,3,0.7307692307692308,11,0,0,2024,6,1,5
1007,2024-06-01,2,0,9,0.00423424076948007,3,0.7307692307692308,4,2,0,2024,6,1,5
23024,2024-06-01,1,0,36,0.0003751144408576205,3,0.7307692307692308,2,2,0,2024,6,1,5
7731,2024-06-01,2,1,14,0.0328435617231862,1,0.33333333333333326,5,3,2,2024,6,1,5
27452,2024-06-01,3,0,40,0.0033259912800544557,3,0.7307692307692308,9,0,2,2024,6,1,5
21354,2024-06-02,4,1,39,0.12493829845937772,3,0.5769230769230769,12,0,0,2024,6,2,6
19425,2024-06-02,4,1,26,0.003203130217009651,3,0.641025641025641,13,0,0,2024,6,2,6
18324,2024-06-02,0,0,2,0.019056743542004536,3,0.7307692307692308,1,2,0,2024,6,2,6
21439,2024-06-02,3,0,23,0.003583337736611692,1,0.7307692307692308,8,0,0,2024,6,2,6
23688,2024-06-02,4,1,18,0.0051190199246917475,2,0.5897435897435896,13,3,0,2024,6,2,6
20985,2024-06-02,1,0,36,0.001325379126592035,3,0.7307692307692308,3,0,0,2024,6,2,6
17376,2024-06-02,3,0,23,0.0006303955512573527,0,0.7307692307692308,8,0,0,2024,6,2,6
24241,2024-06-02,4,1,26,0.020779350370669348,2,0.6025641025641024,11,0,0,2024,6,2,6
7347,2024-06-02,0,0,2,0.002085150772621397,3,0.7307692307692308,0,1,0,2024,6,2,6
1542,2024-06-02,4,0,5,0.0014092094725922859,3,0.7307692307692308,12,0,0,2024,6,2,6
12742,2024-06-02,0,0,25,0.013978154660678789,2,0.7307692307692308,1,3,0,2024,6,2,6
26933,2024-06-02,4,0,31,0.0001591938540878031,3,0.7307692307692308,11,2,0,2024,6,2,6
11945,2024-06-02,4,1,39,0.0035104937345696806,3,0.7051282051282051,13,0,0,2024,6,2,6
7328,2024-06-02,0,0,25,0.00824246130134682,2,0.7307692307692308,0,0,0,2024,6,2,6
19768,2024-06-02,3,1,24,0.0005437429259528689,2,0.2948717948717949,9,2,0,2024,6,2,6
11514,2024-06-02,4,1,39,0.009648605194694853,3,0.7179487179487178,12,3,0,2024,6,2,6
9368,2024-06-02,0,0,25,0.0026463301942757046,3,0.7307692307692308,1,2,0,2024,6,2,6
9094,2024-06-02,1,0,22,0.0008759554773869492,3,0.7307692307692308,3,0,0,2024,6,2,6
18679,2024-06-02,2,0,21,0.0012356609220432985,2,0.7307692307692308,4,3,0,2024,6,2,6
29734,2024-06-02,4,1,34,0.006466231165901584,3,0.4743589743589743,13,0,0,2024,6,2,6
26975,2024-06-02,3,0,20,0.0006180683542963355,3,0.7307692307692308,8,0,0,2024,6,2,6
26767,2024-06-02,4,1,34,0.0049760028132826125,2,0.43589743589743585,11,1,0,2024,6,2,6
19499,2024-06-02,3,1,33,0.00026670539425000813,1,0.34615384615384615,9,2,0,2024,6,2,6
25703,2024-06-02,4,1,18,0.023805688037929745,3,0.8333333333333333,12,3,0,2024,6,2,6
27025,2024-06-02,4,0,41,0.00042100621621074075,3,0.7307692307692308,12,2,0,2024,6,2,6
12398,2024-06-02,1,0,17,0.004442321691515907,3,0.7307692307692308,3,0,1,2024,6,2,6
6086,2024-06-02,0,0,12,0.00884259574673101,3,0.7307692307692308,0,0,0,2024,6,2,6
5660,2024-06-02,2,1,38,0.0002655537745339131,0,0.3846153846153845,6,0,0,2024,6,2,6
5582,2024-06-02,3,0,40,0.0011112427393823647,3,0.7307692307692308,9,2,0,2024,6,2,6
29291,2024-06-02,3,1,33,0.01952576635304457,3,0.4230769230769231,10,3,2,2024,6,2,6
6317,2024-06-02,4,0,44,0.0005934950603543077,2,0.7307692307692308,12,3,0,2024,6,2,6
17434,2024-06-02,4,1,39,0.0016936325091410894,2,0.7692307692307692,11,2,0,2024,6,2,6
6964,2024-06-02,1,0,22,0.0057216089961374715,0,0.7307692307692308,2,2,0,2024,6,2,6
8018,2024-06-02,0,0,12,0.002015734596401002,2,0.7307692307692308,1,0,0,2024,6,2,6
12397,2024-06-02,4,0,5,0.0004991865969371922,3,0.7307692307692308,12,0,0,2024,6,2,6
9212,2024-06-03,3,0,40,0.004401512181576539,2,0.7307692307692308,8,0,0,2024,6,3,0
21056,2024-06-03,4,1,18,0.0032315584633346634,2,0.6025641025641024,11,3,0,2024,6,3,0
27954,2024-06-03,3,1,24,0.0005259766236660696,0,0.34615384615384615,7,0,0,2024,6,3,0
10103,2024-06-03,4,0,5,0.0002118547744388153,1,0.7307692307692308,12,0,0,2024,6,3,0
14574,2024-06-03,0,0,2,0.013974202388319796,2,0.7307692307692308,1,0,1,2024,6,3,0
21550,2024-06-03,4,0,5,0.00016493032600694316,3,0.7307692307692308,11,0,0,2024,6,3,0
3442,2024-06-03,4,1,39,0.006533144056072439,3,0.7820512820512819,13,3,0,2024,6,3,0
11807,2024-06-03,0,0,27,0.002740200717800784,3,0.7307692307692308,0,3,0,2024,6,3,0
7881,2024-06-03,3,1,24,0.0010228221345137353,3,0.3076923076923076,9,2,0,2024,6,3,0
28477,2024-06-03,1,0,36,0.0007676761907473475,3,0.7307692307692308,3,3,0,2024,6,3,0
24687,2024-06-03,4,1,34,0.0029543695450024565,3,0.7307692307692308,13,0,0,2024,6,3,0
1061,2024-06-03,3,1,24,0.0009511946321718246,3,0.4615384615384614,8,3,0,2024,6,3,0
2179,2024-06-03,1,0,15,0.002315793709095096,3,0.7307692307692308,3,0,0,2024,6,3,0
14779,2024-06-03,4,1,34,0.006249542832654369,3,0.7051282051282051,11,0,2,2024,6,3,0
18966,2024-06-03,3,1,24,0.006420193410584451,0,0.23076923076923073,10,0,2,2024,6,3,0
24090,2024-06-03,2,1,1,0.0006530494790058887,3,0.5256410256410255,6,2,0,2024,6,3,0
6097,2024-06-03,3,0,45,6.83835031416429e-05,3,0.7307692307692308,7,0,0,2024,6,3,0
8160,2024-06-03,3,0,45,0.00014820210346422943,3,0.7307692307692308,7,0,0,2024,6,3,0
8874,2024-06-03,2,1,4,0.0051519627365704665,3,0.5384615384615385,6,0,0,2024,6,3,0
29614,2024-06-03,0,0,27,0.0017879247525622035,3,0.7307692307692308,1,2,0,2024,6,3,0
5715,2024-06-03,4,0,31,0.0015739289386512115,3,0.7307692307692308,12,2,0,2024,6,3,0
28657,2024-06-03,3,0,40,0.0001724185574942277,2,0.7307692307692308,9,3,0,2024,6,3,0
16413,2024-06-03,3,1,33,0.001194202612263877,3,0.5128205128205128,7,2,0,2024,6,3,0
10621,2024-06-03,1,0,17,0.007007833052382276,3,0.7307692307692308,3,1,0,2024,6,3,0
1010,2024-06-03,0,0,27,0.0012996001462805744,3,0.7307692307692308,0,0,0,2024,6,3,0
12655,2024-06-03,3,0,19,0.0013576082586466945,2,0.7307692307692308,7,0,0,2024,6,3,0
5865,2024-06-03,3,1,33,0.001820348524568879,2,0.2564102564102564,7,2,1,2024,6,3,0
19046,2024-06-03,4,1,26,0.001504804722358841,2,0.4230769230769231,12,0,0,2024,6,3,0
7514,2024-06-03,2,1,1,0.005485878387584686,2,0.4102564102564102,6,0,0,2024,6,3,0
25156,2024-06-03,3,0,13,9.383267686774293e-05,2,0.7307692307692308,10,2,0,2024,6,3,0
17129,2024-06-03,3,0,40,0.021784941462764325,3,0.7307692307692308,7,0,0,2024,6,3,0
6502,2024-06-03,3,0,40,0.0005330052885999829,3,0.7307692307692308,9,3,0,2024,6,3,0
23182,2024-06-03,3,1,8,0.006438646359368641,2,0.1923076923076923,9,2,0,2024,6,3,0
23824,2024-06-03,3,1,24,0.0074209293172096975,3,0.4743589743589743,9,0,0,2024,6,3,0
3643,2024-06-03,4,0,5,0.0001983597377657017,3,0.7307692307692308,11,3,1,2024,6,3,0
17141,2024-06-03,1,0,22,0.0028146450927815938,3,0.7307692307692308,2,1,0,2024,6,3,0
9824,2024-06-03,3,0,23,0.0031563625618724585,3,0.7307692307692308,7,0,0,2024,6,3,0
7057,2024-06-03,1,0,15,0.008040349337839477,2,0.7307692307692308,2,2,0,2024,6,3,0
27793,2024-06-03,3,0,13,0.00156332646793167,0,0.7307692307692308,8,0,0,2024,6,3,0
29289,2024-06-04,1,0,22,0.0009625161893807588,3,0.7307692307692308,2,0,0,2024,6,4,1
27934,2024-06-04,0,0,30,0.004284484910426883,3,0.7307692307692308,1,0,0,2024,6,4,1
4033,2024-06-04,4,0,31,0.00018834659356754208,2,0.7307692307692308,11,0,0,2024,6,4,1
19384,2024-06-04,3,0,40,0.0012505184383805243,3,0.7307692307692308,10,2,0,2024,6,4,1
16423,2024-06-04,3,0,13,0.003176767316842142,2,0.7307692307692308,7,0,0,2024,6,4,1
11099,2024-06-04,4,1,26,0.0030249697809309494,3,0.8717948717948718,11,3,1,2024,6,4,1
19005,2024-06-04,3,0,40,0.002421396696394477,3,0.7307692307692308,9,0,1,2024,6,4,1
22052,2024-06-04,2,1,1,0.002841645979458488,3,0.5384615384615385,6,2,0,2024,6,4,1
27800,2024-06-04,0,0,42,0.002032700712218402,3,0.7307692307692308,1,0,0,2024,6,4,1
10406,2024-06-04,4,0,44,0.00014257917151709875,0,0.7307692307692308,11,2,0,2024,6,4,1
10847,2024-06-04,1,0,15,0.012392974451467982,3,0.7307692307692308,3,0,0,2024,6,4,1
10542,2024-06-04,4,1,39,0.03290199696211369,0,0.858974358974359,12,0,0,2024,6,4,1
2103,2024-06-04,0,0,12,0.00584742209845452,0,0.7307692307692308,1,2,0,2024,6,4,1
24170,2024-06-04,0,0,27,0.00014429308442790684,0,0.7307692307692308,1,2,0,2024,6,4,1
29791,2024-06-04,4,1,39,0.0016310503579025919,2,0.6794871794871795,13,2,1,2024,6,4,1
17256,2024-06-04,2,0,21,0.011709312433342235,3,0.7307692307692308,6,0,2,2024,6,4,1
12252,2024-06-04,1,0,36,0.0013695407690383458,0,0.7307692307692308,3,3,0,2024,6,4,1
11505,2024-06-04,1,0,22,0.014698949656316934,0,0.7307692307692308,3,0,0,2024,6,4,1
1308,2024-06-04,4,1,10,0.13082050704258977,1,0.7307692307692308,13,0,0,2024,6,4,1
5842,2024-06-04,4,1,34,0.005354501826639178,3,0.4743589743589743,12,1,0,2024,6,4,1
12938,2024-06-04,1,0,6,0.0006160354481308343,3,0.7307692307692308,3,2,0,2024,6,4,1
26565,2024-06-04,3,0,13,0.0024809457083807243,3,0.7307692307692308,8,0,0,2024,6,4,1
24356,2024-06-04,4,1,18,0.01472307419703626,3,0.4230769230769231,11,0,0,2024,6,4,1
2531,2024-06-04,3,0,13,0.0018273825961681262,3,0.7307692307692308,9,2,0,2024,6,4,1
7888,2024-06-04,0,0,30,0.0029080452364226342,1,0.7307692307692308,0,2,0,2024,6,4,1
29777,2024-06-04,0,0,25,0.005837484647571034,0,0.7307692307692308,1,2,0,2024,6,4,1
28067,2024-06-04,2,0,3,0.008702352254638104,3,0.7307692307692308,5,3,0,2024,6,4,1
24359,2024-06-04,3,0,23,0.0004814527346423954,2,0.7307692307692308,9,0,0,2024,6,4,1
4694,2024-06-04,4,1,10,0.0071648209870138965,0,0.5256410256410255,11,3,0,2024,6,4,1
14668,2024-06-04,4,1,39,0.0036109009164832996,2,0.5384615384615385,12,1,0,2024,6,4,1
24283,2024-06-04,4,1,18,0.003350780840609835,3,0.5512820512820513,12,2,0,2024,6,4,1
29833,2024-06-04,4,0,41,0.0010812573734412239,3,0.7307692307692308,11,2,0,2024,6,4,1
6004,2024-06-04,4,1,26,0.003057096186344267,3,0.858974358974359,12,3,1,2024,6,4,1
8345,2024-06-04,0,0,2,0.0003471079144286428,2,0.7307692307692308,0,0,2,2024,6,4,1
4416,2024-06-04,2,1,14,0.006522692971982242,0,0.3076923076923076,6,3,1,2024,6,4,1
2832,2024-06-04,4,1,34,0.02236008630097579,2,0.7692307692307692,11,0,0,2024,6,4,1
28091,2024-06-04,4,1,26,0.008032990866320203,2,0.7564102564102562,13,0,0,2024,6,4,1
7858,2024-06-04,4,1,26,2.6660266760866633e-05,3,0.5641025641025641,11,0,0,2024,6,4,1
12062,2024-06-04,4,1,26,0.0030398056706068405,0,0.5769230769230769,11,3,0,2024,6,4,1
13038,2024-06-05,4,1,39,0.00017123449778613,2,0.5128205128205128,11,0,0,2024,6,5,2
27415,2024-06-05,2,0,0,0.00025838453630132145,3,0.7307692307692308,6,0,0,2024,6,5,2
11917,2024-06-05,4,0,31,0.0021925433661462586,3,0.7307692307692308,12,0,0,2024,6,5,2
6345,2024-06-05,4,1,10,0.008512967581326476,0,0.7179487179487178,12,0,0,2024,6,5,2
2654,2024-06-05,0,0,25,0.03746082688490721,2,0.7307692307692308,1,3,0,2024,6,5,2
9228,2024-06-05,4,0,44,0.002215683893774835,3,0.7307692307692308,11,0,0,2024,6,5,2
2664,2024-06-05,2,0,3,0.0015670786936733132,1,0.7307692307692308,6,0,0,2024,6,5,2
8043,2024-06-05,3,0,13,0.0006019564916016726,3,0.7307692307692308,7,0,0,2024,6,5,2
8206,2024-06-05,1,0,11,0.0010024606328667216,0,0.7307692307692308,3,0,1,2024,6,5,2
23353,2024-06-05,3,0,45,0.0006643007495654838,0,0.7307692307692308,7,3,2,2024,6,5,2
3340,2024-06-05,2,0,9,0.03962338488511233,2,0.7307692307692308,4,3,0,2024,6,5,2
9309,2024-06-05,4,1,10,0.01817472719277842,1,0.32051282051282043,13,0,1,2024,6,5,2
26445,2024-06-05,4,0,31,0.002220009226041858,2,0.7307692307692308,11,2,0,2024,6,5,2
18227,2024-06-05,3,0,23,0.0009771412191086322,0,0.7307692307692308,10,0,0,2024,6,5,2
5957,2024-06-05,2,0,29,0.000769919956860866,3,0.7307692307692308,6,0,0,2024,6,5,2
7215,2024-06-05,4,1,26,0.23753997614006145,0,0.6794871794871795,13,2,0,2024,6,5,2
4624,2024-06-05,3,0,23,0.0012519133580366395,3,0.7307692307692308,8,0,0,2024,6,5,2
27664,2024-06-05,2,1,1,7.223845552462767e-05,3,0.5256410256410255,5,2,2,2024,6,5,2
1241,2024-06-05,0,0,2,0.011963874457252574,3,0.7307692307692308,0,3,0,2024,6,5,2
16224,2024-06-05,3,0,45,0.00015370608877401695,1,0.7307692307692308,8,0,0,2024,6,5,2
1220,2024-06-05,4,0,41,0.0008170714852367569,2,0.7307692307692308,13,0,0,2024,6,5,2
15516,2024-06-05,3,0,19,0.00029653396689646955,1,0.7307692307692308,8,0,0,2024,6,5,2
18110,2024-06-05,0,0,12,0.0004940718915314368,0,0.7307692307692308,0,0,0,2024,6,5,2
17613,2024-06-05,0,0,25,0.0502767377321101,1,0.7307692307692308,1,0,0,2024,6,5,2
24257,2024-06-05,3,0,19,0.003558153489486947,3,0.7307692307692308,7,0,0,2024,6,5,2
11815,2024-06-05,3,0,40,0.0004232932356469295,3,0.7307692307692308,9,2,1,2024,6,5,2
7336,2024-06-05,4,0,5,0.0012408945740863969,3,0.7307692307692308,11,0,0,2024,6,5,2
24847,2024-06-05,0,0,27,0.00019522927853744338,3,0.7307692307692308,1,2,1,2024,6,5,2
16076,2024-06-05,4,0,31,0.0006731839007088835,0,0.7307692307692308,11,2,0,2024,6,5,2
5293,2024-06-05,0,0,25,0.0004696067308960846,3,0.7307692307692308,0,3,0,2024,6,5,2
23170,2024-06-05,1,0,22,0.025018403072296483,2,0.7307692307692308,3,0,0,2024,6,5,2
29760,2024-06-05,4,1,26,0.011628931539824935,0,0.5256410256410255,12,2,0,2024,6,5,2
2895,2024-06-05,0,0,2,0.0015208571117348321,3,0.7307692307692308,0,2,2,2024,6,5,2
8227,2024-06-05,4,1,39,0.02018571473701636,3,0.8333333333333333,13,2,0,2024,6,5,2
17872,2024-06-05,4,0,32,0.0004159942374463272,0,0.7307692307692308,11,3,1,2024,6,5,2
11544,2024-06-05,3,0,23,0.007401135515422731,1,0.7307692307692308,7,0,0,2024,6,5,2
27345,2024-06-05,1,0,6,0.0016005513587547418,0,0.7307692307692308,3,2,0,2024,6,5,2
28876,2024-06-05,1,0,11,0.00012210953656340964,0,0.7307692307692308,3,0,0,2024,6,5,2
7802,2024-06-06,3,1,24,0.0010038339258615016,2,0.20512820512820512,10,0,1,2024,6,6,3
14501,2024-06-06,4,1,26,0.015571390801236928,3,0.8717948717948718,11,3,0,2024,6,6,3
240,2024-06-06,0,0,42,0.001344848528458975,3,0.7307692307692308,1,2,0,2024,6,6,3
11313,2024-06-06,0,0,27,0.0025456905257527336,1,0.7307692307692308,1,3,0,2024,6,6,3
12289,2024-06-06,4,1,26,0.001464130379052818,3,0.49999999999999994,12,2,0,2024,6,6,3
19184,2024-06-06,4,0,44,0.0008555561290825993,3,0.7307692307692308,12,3,0,2024,6,6,3
14816,2024-06-06,1,0,22,0.001681213398869398,1,0.7307692307692308,2,3,0,2024,6,6,3
24055,2024-06-06,4,1,18,0.015853029405138837,3,0.8717948717948718,12,0,1,2024,6,6,3
15141,2024-06-06,0,0,42,0.006193021553255039,0,0.7307692307692308,1,0,1,2024,6,6,3
3749,2024-06-06,3,0,20,0.00028772650906774274,3,0.7307692307692308,9,3,0,2024,6,6,3
22151,2024-06-06,4,1,39,0.000679055539261368,2,0.846153846153846,13,3,0,2024,6,6,3
22886,2024-06-06,4,1,39,0.008094367331189267,3,0.5384615384615385,11,0,0,2024,6,6,3
9609,2024-06-06,4,1,34,0.0026955524754744328,0,0.6794871794871795,12,2,0,2024,6,6,3
16302,2024-06-06,0,0,12,0.0014617568529712887,0,0.7307692307692308,0,2,0,2024,6,6,3
18368,2024-06-06,3,0,40,0.000506988415013836,3,0.7307692307692308,9,0,0,2024,6,6,3
14970,2024-06-06,1,0,22,0.01051464484785965,2,0.7307692307692308,3,3,0,2024,6,6,3
19646,2024-06-06,3,0,19,0.0013443024552602634,1,0.7307692307692308,8,0,0,2024,6,6,3
6618,2024-06-06,4,0,5,8.778261835924369e-05,2,0.7307692307692308,11,1,0,2024,6,6,3
