product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,launch_date_year,launch_date_month,launch_date_day,launch_date_weekday
2057,12202,2,32,2015-03-06,0.31572478700416473,0.2754593480424358,475,0.08365690081186022,0.6153846153846154,0.2833333333333333,2015,3,6,4
780,7644,2,19,2023-04-27,0.5172083267928889,0.3754951439506881,424,0.08577479703494528,0.6410256410256412,0.5666666666666667,2023,4,27,3
15162,635,1,43,2022-07-31,0.016144600042081497,0.011399620012666244,426,0.05894811154253442,0.7948717948717949,0.0,2022,7,31,6
307,2629,0,57,2023-08-17,0.07807453768798907,0.0577022173795035,269,0.27356159548182135,0.6923076923076923,0.05,2023,8,17,3
15755,6265,4,5,2023-06-03,0.09657035792651768,0.06972334876622124,366,0.11366043063889869,0.7692307692307692,0.16666666666666666,2023,6,3,5
15291,635,1,35,2020-06-18,0.01420751522114495,0.012548235969774089,368,0.1567243205082951,0.8205128205128205,0.0,2020,6,18,3
16617,9939,5,48,2015-03-15,0.15509035832729387,0.15357231363509413,233,0.026120720084715852,0.8461538461538463,0.05,2015,3,15,6
9138,14097,3,10,2016-05-24,1.0,0.8034293266828993,389,0.05506530180021179,0.7435897435897436,0.7,2016,5,24,1
4349,7386,2,19,2021-02-24,0.34971060620735495,0.24849440836444164,90,0.1846099541122485,0.6666666666666667,0.21666666666666667,2021,2,24,2
9979,14955,4,14,2019-11-12,0.1452980605773181,0.12727215511035758,233,0.05718319802329686,0.6410256410256412,0.35,2019,11,12,1
4651,11923,2,42,2016-01-18,0.3466513481108413,0.3185914506783521,91,0.1168372749735263,0.5897435897435899,0.21666666666666667,2016,1,18,0
6743,260,2,32,2024-09-10,0.3041256566884533,0.28396776008087515,474,0.07942110836569008,0.8461538461538463,0.5666666666666667,2024,9,10,1
17362,937,5,6,2023-03-17,0.17789452239169862,0.13505284813487584,141,0.11260148252735616,1.0,0.15,2023,3,17,4
5486,3496,4,5,2016-01-31,0.09650356189820952,0.07783839917551402,390,0.1782562654429933,0.512820512820513,0.18333333333333332,2016,1,31,6
13314,630,1,35,2015-01-08,0.007270747681342867,0.004944555678371797,306,0.04129897635015885,0.8974358974358974,0.0,2015,1,8,3
17356,9099,1,36,2023-09-08,0.0026785207351570878,0.001911737517652103,258,0.07624426403106248,0.8205128205128205,0.0,2023,9,8,4
1916,17341,3,38,2015-11-12,0.622709313704207,0.48979029891550196,390,0.019767031415460642,0.7692307692307692,0.8833333333333333,2015,11,12,3
19209,5609,4,14,2023-02-08,0.09806324915920499,0.0706320141295497,463,0.08542181433109777,0.7435897435897436,0.26666666666666666,2023,2,8,2
4913,4627,4,4,2017-07-06,0.08511483907166881,0.0850801867681015,111,0.12813272149664667,0.38461538461538464,0.2,2017,7,6,3
3721,17991,2,46,2022-10-16,0.39260367578543776,0.30617695766248787,422,0.09283445111189552,0.7948717948717949,0.21666666666666667,2022,10,16,6
4412,12832,4,33,2016-11-26,0.09676740621002675,0.09180273701021559,184,0.15107659724673492,0.9743589743589745,0.36666666666666664,2016,11,26,5
1046,4888,2,46,2021-06-27,0.3681062324034213,0.3057717951844669,25,0.06177197317331451,0.7435897435897436,0.1,2021,6,27,6
11090,16269,5,48,2024-05-12,0.13467081247349033,0.12479004323044302,78,0.06847864454641722,0.4102564102564103,0.18333333333333332,2024,5,12,6
19050,6425,1,7,2015-09-16,0.0035902865215634273,0.0028597390438952243,52,0.15178256265442994,0.7692307692307692,0.0,2015,9,16,2
91,2663,0,28,2020-04-15,0.038531288929560245,0.03288109858035788,312,0.08648076244264032,0.8974358974358974,0.0,2020,4,15,2
16527,13076,4,41,2019-04-23,0.0959357956575902,0.08218897879387456,457,0.05047652665019414,0.6410256410256412,0.23333333333333334,2019,4,23,1
8633,6404,4,41,2024-04-23,0.08121061121705703,0.07928596997077321,455,0.2033180374161666,0.7948717948717949,0.35,2024,4,23,1
11178,12186,2,1,2018-05-25,0.666019858459216,0.649711469245021,285,0.12072008471584893,0.6410256410256412,0.3,2018,5,25,4
15122,16948,2,19,2020-04-15,0.17867269612148862,0.12689059433008548,219,0.03282739145781857,0.8205128205128205,0.4166666666666667,2020,4,15,2
10136,12812,5,0,2023-09-13,0.2047732441829009,0.1586112761044611,183,0.5358277444405224,0.7692307692307692,0.06666666666666667,2023,9,13,2
16206,7657,2,27,2024-10-06,0.2946673390800183,0.2480931795027122,455,0.06071302506177197,0.8205128205128205,0.5666666666666667,2024,10,6,6
1661,16348,5,0,2019-05-09,0.2633466814063236,0.20552751761276694,149,0.05859512883868691,0.6666666666666667,0.1,2019,5,9,3
7124,9338,3,10,2017-08-23,0.6713635407238685,0.665776358179365,119,0.02329685845393576,0.7948717948717949,0.9166666666666666,2017,8,23,2
17742,5652,4,24,2017-06-26,0.033364616139924315,0.0294391843253258,0,0.1507236145428874,0.5384615384615385,0.21666666666666667,2017,6,26,0
13137,5341,2,19,2024-08-18,0.22212351253594462,0.20457164885394086,28,0.11471937875044123,0.43589743589743585,0.4,2024,8,18,6
18227,11821,5,9,2016-11-23,0.15593198828397664,0.14083133046703825,73,0.03318037416166608,0.5641025641025641,0.11666666666666667,2016,11,23,2
17499,13494,0,31,2021-06-11,0.09825361783988323,0.07223299596017606,355,0.16660783621602543,0.5641025641025641,0.03333333333333333,2021,6,11,4
3910,8698,1,34,2024-11-09,0.013098701151229549,0.011718242932274926,304,0.046240734204024005,0.9743589743589745,0.0,2024,11,9,5
5686,11476,0,50,2022-10-30,0.06263797554597404,0.06044788155094623,390,0.1140134133427462,0.4871794871794873,0.1,2022,10,30,6
14419,15773,0,28,2019-03-29,0.03200531696385332,0.02930937498770745,326,0.07906812566184257,0.8974358974358974,0.0,2019,3,29,4
6967,7537,2,25,2017-03-19,0.415698402572983,0.3386646946136992,341,0.15495940698905755,0.6923076923076923,0.3333333333333333,2017,3,19,6
14462,15298,2,42,2020-05-26,0.5870669529989746,0.4818365267741592,243,0.031768443346276036,0.4615384615384615,0.48333333333333334,2020,5,26,1
16363,9655,5,6,2022-01-09,0.2230085599110277,0.17309878490592753,460,0.169078715142958,0.6410256410256412,0.06666666666666667,2022,1,9,6
16187,12334,2,3,2021-06-20,0.5914621316616513,0.5257592862846601,177,0.012707377338510413,0.8461538461538463,0.25,2021,6,20,6
3798,9629,5,56,2018-10-30,0.0642444200267852,0.05915765540734563,308,0.11719025767737382,0.7435897435897436,0.18333333333333332,2018,10,30,1
4812,17288,3,26,2022-09-28,0.508250979396765,0.43004653468072795,437,0.06847864454641722,0.9230769230769231,0.9333333333333333,2022,9,28,2
19591,8067,4,44,2024-03-29,0.10292600002003881,0.08068240375424338,318,0.4864101659018708,0.5641025641025641,0.31666666666666665,2024,3,29,4
12730,10257,5,56,2021-07-04,0.06686282433646494,0.06505414622825201,95,0.2248499823508648,0.8717948717948718,0.08333333333333333,2021,7,4,6
19339,6762,3,23,2018-10-04,0.18846833367287982,0.16245048560493117,287,0.2244969996470173,0.6666666666666667,0.6666666666666666,2018,10,4,3
335,6797,3,22,2021-06-06,0.7484661961999739,0.6018747615245124,167,0.10236498411577832,0.9230769230769231,0.21666666666666667,2021,6,6,6
5948,917,5,48,2016-11-15,0.12253731393131363,0.09559474311518806,395,0.22626191316625485,0.6923076923076923,0.08333333333333333,2016,11,15,1
18019,2343,0,16,2015-12-18,0.02822466176161165,0.025049268544050603,390,0.09354041651959054,0.9230769230769231,0.1,2015,12,18,4
14353,490,2,8,2019-07-30,0.2886189587167147,0.21786727191909339,116,0.18496293681609602,0.9743589743589745,0.11666666666666667,2019,7,30,1
1197,10908,4,14,2015-02-14,0.14269635527471536,0.1044611142361507,451,0.054006353688669254,0.5897435897435899,0.2,2015,2,14,5
9634,7960,2,13,2023-06-12,0.189239827799839,0.14303415559025878,27,0.028591599011648428,0.8717948717948718,0.35,2023,6,12,0
10841,6723,3,23,2022-12-04,0.3264555689518701,0.31488598413179186,75,0.12389692905047653,0.8461538461538463,0.7,2022,12,4,6
7902,1790,3,26,2023-11-16,0.4504557159031324,0.3761638587202372,414,0.17931521355453583,0.9743589743589745,0.5,2023,11,16,3
8225,13326,0,39,2021-07-03,0.035819370180249076,0.028294501984509418,325,0.03106247793858101,0.5641025641025641,0.06666666666666667,2021,7,3,5
1866,13651,0,31,2022-04-09,0.040889188728838184,0.039426636089356024,64,0.3448641016590187,0.7179487179487178,0.016666666666666666,2022,4,9,5
18504,4227,3,52,2016-02-24,0.44252368754153876,0.3624001353164004,274,0.026826685492410872,0.8974358974358974,0.7333333333333333,2016,2,24,2
1174,14051,3,40,2021-01-10,0.34857841352753166,0.256326238400749,132,0.09318743381574303,0.5897435897435899,0.7333333333333333,2021,1,10,6
18610,1040,0,0,2022-10-15,0.031377434297756655,0.02360563136508286,348,0.09671726085421814,0.9230769230769231,0.08333333333333333,2022,10,15,5
10503,15843,0,50,2017-03-06,0.06811524986724289,0.06088844657559034,87,0.1291916696081892,0.6666666666666667,0.1,2017,3,6,0
14068,1422,0,16,2022-04-30,0.03142085171615695,0.028912079742269458,161,0.18884574655841865,0.5897435897435899,0.0,2022,4,30,5
15064,8020,4,37,2024-10-05,0.09697781369919745,0.07638296114767187,440,0.09918813978115072,0.9230769230769231,0.3333333333333333,2024,10,5,5
14498,2405,0,18,2016-08-10,0.07047648946793623,0.06522329172878501,140,0.04235792446170138,0.8717948717948718,0.016666666666666666,2016,8,10,2
10702,2769,0,39,2015-04-16,0.031788229871851814,0.026127079407912073,209,0.12424991175432404,0.9743589743589745,0.08333333333333333,2015,4,16,3
7638,3893,1,34,2024-07-13,0.014822038681579993,0.012768518482096144,27,0.18284504059301093,0.6923076923076923,0.0,2024,7,13,5
11289,12425,2,25,2021-05-26,0.40515798930595587,0.3145752284447661,366,0.11648429226967878,0.43589743589743585,0.5833333333333334,2021,5,26,2
16312,100,2,13,2017-10-26,0.4068880064391371,0.2926649857013048,147,0.060360042357924464,0.8461538461538463,0.2833333333333333,2017,10,26,3
11353,10145,5,48,2015-07-06,0.10176040932606147,0.08101676113901791,225,0.16978468055065302,0.7692307692307692,0.11666666666666667,2015,7,6,0
5893,5174,2,32,2023-05-25,0.666019858459216,0.5635180690664349,103,0.15319449346981998,0.8717948717948718,0.1,2023,5,25,3
12931,1243,0,31,2021-08-16,0.03555886566984727,0.02546229825465445,79,0.025767737380868336,0.8717948717948718,0.06666666666666667,2021,8,16,0
13771,14102,0,18,2016-06-29,0.05664637180673236,0.0446229432103816,289,0.1291916696081892,0.7948717948717949,0.016666666666666666,2016,6,29,2
6265,2045,0,51,2021-06-16,0.084527034022557,0.06303226745443888,361,0.18319802329685844,0.43589743589743585,0.08333333333333333,2021,6,16,2
4535,5436,4,41,2020-10-28,0.07856882829746943,0.06110872908791239,467,0.2428521002470879,0.5897435897435899,0.26666666666666666,2020,10,28,2
16810,7968,2,19,2017-05-02,0.3272070242703369,0.2962681782242869,416,0.35404165195905396,0.7948717948717949,0.48333333333333334,2017,5,2,1
13370,5454,4,41,2016-11-04,0.1410765515882426,0.10458305634118613,238,0.15284151076597247,0.7179487179487178,0.35,2016,11,4,4
15729,1436,0,31,2020-01-03,0.03125052184397115,0.02759825190092007,215,0.0645958348040946,0.7179487179487178,0.08333333333333333,2020,1,3,4
4851,9924,5,56,2015-12-09,0.0766851802991794,0.06687541057120042,119,0.08259795270031768,0.6410256410256412,0.11666666666666667,2015,12,9,2
3520,665,5,47,2019-04-04,0.1587708194870733,0.11230081150504091,378,0.4129897635015884,0.6923076923076923,0.2,2019,4,4,3
5358,15942,0,0,2021-09-01,0.02832485580407389,0.022181662267572445,217,0.25414754677020823,0.8717948717948718,0.08333333333333333,2021,9,1,2
5149,8900,3,38,2017-03-05,0.5785371001840229,0.42467714844287796,325,0.22873279209318745,0.8461538461538463,0.9666666666666667,2017,3,5,6
13999,5731,5,48,2019-11-08,0.16861989386111104,0.15409941821815046,127,0.04835863042710907,0.9743589743589745,0.11666666666666667,2019,11,8,4
4772,5043,2,8,2021-11-29,0.22959464830221196,0.21870906580546692,422,0.12495587716201906,0.43589743589743585,0.31666666666666665,2021,11,29,0
17535,9125,3,52,2023-09-06,0.33380313206576734,0.28443979403585096,230,0.05859512883868691,0.4871794871794873,0.7,2023,9,6,2
17602,631,1,29,2020-06-25,0.007805115907808122,0.0070687084757630235,74,0.3551006000705965,0.8461538461538463,0.0,2020,6,25,3
4715,13304,0,28,2019-09-01,0.022994532745082976,0.02000243884210071,101,0.15813625132368514,0.6923076923076923,0.1,2019,9,1,6
6739,7982,4,24,2022-02-03,0.08477083952588178,0.07967933159991973,443,0.12813272149664667,0.4871794871794873,0.1,2022,2,3,3
12543,782,5,0,2023-07-04,0.15422534976070323,0.1117815741545675,374,0.1775503000352983,0.6923076923076923,0.15,2023,7,4,1
1552,7985,4,44,2018-05-13,0.09376826453899051,0.0874678918570209,107,0.1694316978468055,0.9230769230769231,0.36666666666666664,2018,5,13,6
18398,9097,1,29,2021-06-28,0.01447135953296217,0.010341477230262096,374,0.07871514295799506,0.7692307692307692,0.0,2021,6,28,0
1883,5826,5,9,2021-09-30,0.06078104595900728,0.04914266832927515,314,0.40487116131309564,0.7435897435897436,0.13333333333333333,2021,9,30,3
5183,6380,1,29,2023-12-25,0.004485353300892728,0.004197168582993403,217,0.09106953759265796,0.5384615384615385,0.0,2023,12,25,0
3921,11130,2,19,2018-08-25,0.666019858459216,0.4835161809306149,365,0.09354041651959054,0.9487179487179487,0.3833333333333333,2018,8,25,5
18418,4063,3,2,2022-12-05,0.44716267170754026,0.32177767987443895,66,0.39992940345923045,0.9743589743589745,0.6333333333333333,2022,12,5,0
16109,2662,0,0,2023-10-17,0.034807410351380505,0.03195669875186355,281,0.10201200141193081,0.8717948717948718,0.1,2023,10,17,1
12184,8261,4,5,2019-06-27,0.1055243655212261,0.08489530680240265,300,0.09918813978115072,0.9230769230769231,0.3833333333333333,2019,6,27,3
9723,5124,2,3,2024-08-06,0.5677295028037632,0.5643441284876426,441,0.06071302506177197,0.6923076923076923,0.5333333333333333,2024,8,6,1
646,16634,2,25,2018-09-15,0.3365885264462175,0.2383417447161699,136,0.3791034239322273,0.7179487179487178,0.4,2018,9,15,5
8701,7683,2,32,2023-02-16,0.28356249937378725,0.2645553636824942,81,0.0430638898693964,0.7435897435897436,0.18333333333333332,2023,2,16,3
794,1848,0,0,2016-11-19,0.09825361783988323,0.08350280663522396,365,0.0024708789269325803,0.7692307692307692,0.05,2016,11,19,5
12042,17722,2,32,2022-10-21,0.1283519081955387,0.11372478060255133,27,0.20543593363925167,1.0,0.16666666666666666,2022,10,21,4
2800,8404,5,0,2022-02-08,0.095090825899492,0.08265314551626746,221,0.05153547476173668,0.6666666666666667,0.06666666666666667,2022,2,8,1
18969,2958,3,22,2018-01-04,0.27692631396137185,0.24528457747060603,72,0.10412989763501589,0.9487179487179487,0.9833333333333333,2018,1,4,3
2757,1068,0,0,2020-11-04,0.033461470380971144,0.02607200877983156,407,0.05965407695022944,0.9487179487179487,0.1,2020,11,4,2
14330,15438,2,25,2017-09-11,0.2182393234898253,0.20353317415299405,399,0.122837980938934,0.8717948717948718,0.25,2017,9,11,0
6827,11954,5,49,2015-05-20,0.26524368861027525,0.23159559277630704,113,0.056830215319449345,0.9230769230769231,0.05,2015,5,20,2
11128,3728,5,49,2018-10-20,0.14494404162728486,0.11534936413092646,381,0.010942463819272856,0.4102564102564103,0.13333333333333333,2018,10,20,5
14480,8622,5,9,2021-04-26,0.26524368861027525,0.2094453994390663,240,0.03035651253088599,0.5897435897435899,0.2,2021,4,26,0
18548,6173,1,36,2020-12-12,0.01739368577144403,0.012827522726468121,49,0.3653370984821743,0.7692307692307692,0.0,2020,12,12,5
12084,9880,5,9,2023-11-20,0.07885939102060992,0.061148065250827034,194,0.13942816801976704,0.7179487179487178,0.11666666666666667,2023,11,20,0
2045,2882,4,33,2023-07-01,0.05547410150992421,0.05429963928738607,403,0.34309918813978113,0.8461538461538463,0.3,2023,7,1,5
12189,15812,0,28,2021-02-17,0.03936957908482761,0.02785393695986531,342,0.09283445111189552,0.8461538461538463,0.03333333333333333,2021,2,17,2
14833,16072,0,31,2022-10-12,0.03607987469065089,0.02882947380014869,305,0.15813625132368514,0.6666666666666667,0.06666666666666667,2022,10,12,2
804,5270,2,13,2018-05-06,0.28100755129100025,0.20199513018303117,311,0.05188845746558419,0.4871794871794873,0.18333333333333332,2018,5,6,6
18181,8538,5,12,2019-03-19,0.18286080709641006,0.13716520008339264,52,0.2096717260854218,0.7692307692307692,0.18333333333333332,2019,3,19,1
9298,2660,0,0,2019-11-01,0.07388976651448305,0.052029942687210624,342,0.21390751853159196,0.4871794871794873,0.05,2019,11,1,4
5457,822,5,0,2016-08-17,0.14773611561056582,0.14297908496217826,153,0.37945640663607483,0.7692307692307692,0.15,2016,8,17,2
727,2689,0,31,2022-11-04,0.028819146413554247,0.021988915069290647,270,0.1411930815390046,0.6666666666666667,0.0,2022,11,4,4
7073,13582,0,57,2022-02-01,0.042171672472354794,0.03419886003799873,306,0.1478997529121073,0.7948717948717949,0.016666666666666666,2022,2,1,1
13799,15327,2,1,2020-12-06,0.666019858459216,0.550769218665796,219,0.03776914931168373,0.8717948717948718,0.5166666666666666,2020,12,6,6
145,17189,3,40,2020-09-02,0.48577077606965485,0.4544546237692698,129,0.049417578538651606,0.7948717948717949,0.8833333333333333,2020,9,2,2
15097,6850,3,40,2017-05-17,0.3393572218195906,0.2579114857662094,287,0.04800564772326156,0.7179487179487178,0.8333333333333334,2017,5,17,2
10743,4657,4,33,2015-03-14,0.06710662983978972,0.047966517058127045,419,0.26332509707024354,0.8717948717948718,0.1,2015,3,14,5
4621,3009,4,33,2024-11-04,0.06337941146019457,0.04966190567974856,216,0.09283445111189552,0.6666666666666667,0.25,2024,11,4,0
13646,15691,0,17,2015-08-24,0.0866144099071869,0.08267281359772478,252,0.05930109424638193,0.4615384615384615,0.05,2015,8,24,0
17283,16092,1,29,2018-10-10,0.01162584872703469,0.009476081646139745,190,0.18884574655841865,0.9230769230769231,0.0,2018,10,10,2
4918,9486,3,15,2021-01-18,1.0,0.7156231438248124,490,0.011295446523120367,0.9230769230769231,0.8666666666666667,2021,1,18,0
17419,6751,3,2,2017-12-19,0.7540703829750282,0.7432882672026875,269,0.0338863395693611,0.8974358974358974,0.8666666666666667,2017,12,19,1
8991,17307,3,52,2017-01-16,1.0,0.8089403231072422,280,0.16448993999294034,0.6410256410256412,0.25,2017,1,16,0
6187,9523,5,9,2019-02-07,0.084092859838554,0.08328645773919337,197,0.14084009883515708,0.9487179487179487,0.1,2019,2,7,3
11970,5568,4,11,2016-03-15,0.030699454610428865,0.02384558195886224,488,0.1288386869043417,0.9487179487179487,0.35,2016,3,15,1
2281,6935,0,51,2022-04-11,0.026731770528924347,0.02499813153226155,310,0.45146487822096715,0.512820512820513,0.1,2022,4,11,0
19682,4413,4,41,2016-01-16,0.16504964614804005,0.14695203741655816,209,0.06989057536180728,0.8205128205128205,0.4,2016,1,16,5
15439,16312,5,9,2023-11-15,0.26524368861027525,0.24509183027232423,233,0.21355453582774445,0.9487179487179487,0.15,2023,11,15,2
8794,846,5,55,2024-12-12,0.1219695476906943,0.11087290879123904,23,0.22661489587010236,0.512820512820513,0.13333333333333333,2024,12,12,3
16799,16812,2,46,2023-06-02,0.2536044806775789,0.22456622046345864,463,0.0370631839039887,0.6923076923076923,0.4,2023,6,2,4
17099,11620,2,25,2018-02-18,0.14041861070940723,0.11383098824242088,484,0.05718319802329686,0.9487179487179487,0.3333333333333333,2018,2,18,6
14692,3021,4,24,2018-12-01,0.104458968869711,0.0792545010404415,58,0.3303918108012707,0.8974358974358974,0.23333333333333334,2018,12,1,5
7721,10311,1,35,2018-12-29,0.0037739755994108588,0.0025883195197841232,458,0.029650547123190964,0.7692307692307692,0.0,2018,12,29,5
9348,9025,3,10,2018-09-24,0.586636118616387,0.4387280258359918,169,0.28203318037416164,0.7179487179487178,0.35,2018,9,24,0
18229,7103,0,31,2016-02-11,0.0603669105834967,0.04444593047726566,478,0.24708789269325804,0.7692307692307692,0.06666666666666667,2016,2,11,3
186,1505,3,23,2016-07-28,0.5265497513517846,0.38911725716803225,214,0.20049417578538653,0.8205128205128205,0.4166666666666667,2016,7,28,3
12278,17378,3,10,2017-11-26,0.32843941099262236,0.2555867185379535,468,0.13589834098129192,0.6410256410256412,0.5666666666666667,2017,11,26,6
11323,11168,2,42,2024-03-25,0.2604610929834112,0.23485262706564022,383,0.3169784680550653,0.6666666666666667,0.3333333333333333,2024,3,25,0
6865,1160,0,0,2022-04-21,0.09559847571463401,0.08404957929973761,15,0.4849982350864807,0.7435897435897436,0.05,2022,4,21,3
18081,10516,0,50,2020-06-15,0.05438866604991666,0.052777329782589026,159,0.13095658312742675,0.8461538461538463,0.03333333333333333,2020,6,15,0
3130,1703,3,52,2018-09-15,0.49572338428757023,0.4661610658526703,145,0.07553829862336746,0.358974358974359,0.65,2018,9,15,5
11075,720,5,6,2022-12-03,0.14124354165901298,0.11820910317482168,483,0.17366749029297565,0.7948717948717949,0.11666666666666667,2022,12,3,5
13377,560,2,19,2020-06-26,0.4456731202762684,0.3389439813703932,121,0.1260148252735616,0.8461538461538463,0.55,2020,6,26,4
14934,2940,3,22,2023-03-06,0.662867085923071,0.5627195449592673,343,0.19802329685845393,0.6923076923076923,0.45,2023,3,6,0
4230,6537,3,15,2022-11-13,0.2744648803182163,0.2184927169094363,277,0.08789269325803035,0.8461538461538463,0.9833333333333333,2022,11,13,6
6938,6381,1,7,2019-03-30,0.010286588359456146,0.00874442901592721,442,0.2241440169431698,0.7948717948717949,0.0,2019,3,30,5
10682,16238,5,47,2019-07-24,0.20156703482410937,0.19057190847261612,339,0.2562654429932933,0.7179487179487178,0.15,2019,7,24,2
4118,1026,0,0,2021-01-21,0.045281027590099485,0.03277882455677978,291,0.15531238969290506,0.6666666666666667,0.016666666666666666,2021,1,21,3
2935,10895,4,24,2024-03-19,0.08215577501761745,0.08162647166419504,97,0.21461348393928698,0.7948717948717949,0.36666666666666664,2024,3,19,1
2742,4504,4,5,2015-01-19,0.10169361329775331,0.09225510288373409,479,0.06212495587716202,0.8717948717948718,0.2,2015,1,19,0
6041,8269,4,4,2020-09-19,0.03444671179851646,0.03121717888906808,444,0.11366043063889869,0.8205128205128205,0.26666666666666666,2020,9,19,5
13764,621,1,29,2016-07-25,0.003840771627719015,0.004114562640872633,188,0.04165195905400636,0.7435897435897436,0.0,2016,7,25,0
9972,1681,3,15,2022-12-17,0.6682274671948005,0.49856226324546943,256,0.09495234733498059,0.8205128205128205,0.7666666666666666,2022,12,17,5
9125,7482,2,3,2020-10-04,0.6253410772195485,0.6173338735499707,467,0.05471231909636428,0.512820512820513,0.13333333333333333,2020,10,4,6
3951,5602,4,11,2020-09-12,0.04878447927486231,0.041078754931771426,106,0.14048711613130957,0.5641025641025641,0.3333333333333333,2020,9,12,5
15293,14691,2,32,2024-11-14,0.43579732749090744,0.3856360067500855,447,0.2301447229085775,0.8974358974358974,0.13333333333333333,2024,11,14,3
12316,16827,2,1,2022-05-13,0.666019858459216,0.5111655698433241,137,0.03423932227320861,0.8717948717948718,0.5833333333333334,2022,5,13,4
14620,4575,4,14,2019-10-14,0.08589301280145882,0.0671940334908091,17,0.029650547123190964,0.9230769230769231,0.15,2019,10,14,0
19184,15847,0,50,2022-07-02,0.02534241314011469,0.0240422627734355,490,0.1016590187080833,0.8205128205128205,0.05,2022,7,2,5
9439,4468,4,44,2019-10-01,0.12825505395449185,0.11031826889414242,361,0.011648429226967879,0.6410256410256412,0.21666666666666667,2019,10,1,1
3495,962,5,6,2016-07-25,0.07020262575187279,0.0687084757630232,281,0.23261560183551006,0.8461538461538463,0.1,2016,7,25,0
19040,0,2,42,2022-04-18,0.16079807894622586,0.13928935288078387,3,0.22273208612777975,0.512820512820513,0.15,2022,4,18,0
10293,155,2,27,2017-05-14,0.1441892465074027,0.12019164578572017,69,0.046240734204024005,0.8205128205128205,0.21666666666666667,2017,5,14,6
18168,14929,2,42,2015-12-20,0.48626840648055064,0.44191818864837007,402,0.2509707024355806,0.8205128205128205,0.1,2015,12,20,6
233,8701,1,54,2020-12-24,0.010142976898593609,0.008150452955915962,435,0.14331097776208965,0.7948717948717949,0.0,2020,12,24,3
15731,11419,2,25,2015-04-30,0.28315170379969207,0.22719780976244888,308,0.05012354394634663,0.512820512820513,0.4166666666666667,2015,4,30,3
11681,10312,1,36,2018-08-01,0.013963709717820176,0.01328382221627809,213,0.013060360042357924,0.8717948717948718,0.0,2018,8,1,2
16044,6425,1,54,2022-02-20,0.0028187923946042166,0.002580452287201193,68,0.21284857042004943,0.8717948717948718,0.0,2022,2,20,6
12029,12612,2,1,2021-08-08,0.3023756007467796,0.26464977047348937,328,0.14331097776208965,0.6923076923076923,0.55,2021,8,8,6
508,3979,3,40,2019-07-31,1.0,0.9952167225895783,446,0.19590540063536888,0.6410256410256412,0.85,2019,7,31,2
8641,13153,4,37,2019-11-04,0.16504964614804005,0.13363281265365687,496,0.15566537239675257,0.9487179487179487,0.3333333333333333,2019,11,4,0
3917,15280,2,13,2024-09-16,0.39652126284571115,0.2948245410453192,423,0.09142252029650547,0.7948717948717949,0.35,2024,9,16,0
18568,1657,3,23,2016-11-14,0.22688940915573158,0.19481234683481563,359,0.05471231909636428,0.512820512820513,0.9,2016,11,14,0
1569,14374,0,31,2015-12-20,0.05281227978184417,0.045799094481529704,27,0.046240734204024005,0.7692307692307692,0.0,2015,12,20,6
17966,17112,3,15,2019-12-23,1.0,0.8375652488602346,19,0.1016590187080833,0.8717948717948718,0.6833333333333333,2019,12,23,0
8580,6878,3,10,2022-12-22,0.11037375717639829,0.10987770386949834,149,0.28626897282033176,0.7435897435897436,0.8666666666666667,2022,12,22,3
14311,5445,4,33,2017-09-14,0.16504964614804005,0.16140021005510993,437,0.18955171196611367,0.8717948717948718,0.26666666666666666,2017,9,14,3
1975,12187,2,42,2020-09-25,0.17467161402583,0.1675012489231725,166,0.03635721849629368,0.4871794871794873,0.26666666666666666,2020,9,25,4
18297,9099,1,36,2020-09-10,0.008646745864490898,0.007926236827302443,240,0.055418284504059306,0.5641025641025641,0.0,2020,9,10,3
19161,15696,0,51,2022-07-08,0.059618795066445344,0.04777376985984525,229,0.055418284504059306,0.8461538461538463,0.05,2022,7,8,4
14775,16090,1,29,2019-12-20,0.010286588359456146,0.008740495399635746,421,0.22026120720084716,0.7948717948717949,0.0,2019,12,20,4
12231,6298,4,24,2019-01-29,0.12448775795791182,0.10867401728430998,100,0.3392163783974585,0.6666666666666667,0.25,2019,1,29,1
12700,8692,1,7,2023-09-16,0.002949044649805123,0.003024950928136764,293,0.0522414401694317,0.8717948717948718,0.0,2023,9,16,5
13750,9776,5,12,2021-06-18,0.2294376776356878,0.19449372391520695,128,0.06530180021178962,0.7179487179487178,0.18333333333333332,2021,6,18,4
1016,8248,4,24,2020-07-12,0.10392460064324575,0.10175478622762263,377,0.046593716907871514,0.7179487179487178,0.3833333333333333,2020,7,12,6
4289,3370,3,52,2017-10-03,0.3864751401881644,0.34395147490942846,35,0.07836216025414755,0.9230769230769231,0.6166666666666667,2017,10,3,1
5394,14067,3,40,2022-09-07,0.6743059057708428,0.533351165727188,166,0.10907165548888105,0.8974358974358974,0.21666666666666667,2022,9,7,2
8472,5063,2,32,2019-01-14,0.2031567802978435,0.1449104905612877,432,0.2509707024355806,0.8717948717948718,0.23333333333333334,2019,1,14,0
9718,8926,3,2,2021-05-01,0.29349172898179476,0.27658829591808637,137,0.8055065301800212,0.7948717948717949,0.7166666666666667,2021,5,1,5
14566,12139,2,8,2024-06-22,0.2774506627835909,0.2602205185292995,22,0.11577832686198376,0.4871794871794873,0.18333333333333332,2024,6,22,5
