date,region,total_sales,active_users,new_customers,marketing_spend,website_traffic,conversion_rate,customer_satisfaction
2024-07-04,East,43959.52649999999,2738,98,2095.9,14628,0.0318,0.9312
2024-07-04,North,35873.2895,2271,208,6301.03,10362,0.0286,0.9697
2024-07-04,South,30136.053,1166,107,4009.06,11421,0.0252,0.9399
2024-07-04,West,56057.075,1522,60,2810.34,15259,0.0292,0.9609
2024-07-05,East,49302.261,978,113,3895.41,11793,0.0327,0.9348
2024-07-05,North,31353.032,1378,157,3818.79,10158,0.033,0.8881
2024-07-05,South,46384.1175,1467,84,5443.63,7846,0.0326,0.9104
2024-07-05,West,25455.613,1470,97,4409.04,9620,0.0226,0.9028
2024-07-06,East,27432.2285,1208,109,2457.399,12540,0.0217,0.9016
2024-07-06,North,26245.688,983,61,3368.568,13691,0.0252,0.9663
2024-07-06,South,25098.2475,946,91,3515.204,3844,0.0295,0.941
2024-07-06,West,29494.269,1126,62,1568.0,9199,0.0346,0.9462
2024-07-07,East,17114.656499999997,1352,43,2393.09,7039,0.0322,0.9142
2024-07-07,North,41597.9375,2079,63,3019.324,16522,0.0316,0.9512
2024-07-07,South,16146.106999999998,1259,122,4018.21,10143,0.0309,0.9489
2024-07-07,West,29891.6015,771,71,2824.563,4603,0.0272,0.9592
2024-07-08,East,73255.41399999999,1737,60,6460.21,10983,0.0343,0.9282
2024-07-08,North,37623.278,1092,122,6416.07,11300,0.0289,0.9396
2024-07-08,South,27311.163,1746,57,5289.82,9485,0.0263,0.9677
2024-07-08,West,28002.859,1353,136,2347.94,12089,0.0267,0.9244
2024-07-09,East,43903.809,2406,64,5638.2,16401,0.0313,0.9335
2024-07-09,North,55056.064,1089,175,9016.48,12481,0.0302,0.9286
2024-07-09,South,46926.5875,1506,262,6537.18,14342,0.0224,0.865
2024-07-09,West,42757.4225,1638,110,4566.68,8681,0.0354,0.9281
2024-07-10,East,58422.93949999999,1124,100,5152.95,9325,0.027,0.9569
2024-07-10,North,29685.434,2450,77,3831.62,23901,0.0297,0.9268
2024-07-10,South,66483.8125,1170,94,3793.12,18751,0.0265,0.9278
2024-07-10,West,27476.726,2137,63,4485.58,7970,0.0318,0.9599
2024-07-11,East,40540.138,1804,87,3701.51,8443,0.0311,0.9063
2024-07-11,North,55876.926,1539,133,3131.86,13888,0.0275,0.9252
2024-07-11,South,54830.5505,1905,82,5161.19,13914,0.022,0.9343
2024-07-11,West,39361.902,1311,52,5066.65,6232,0.0265,0.8978
2024-07-12,East,63176.3605,1775,67,3606.97,16498,0.0171,0.9163
2024-07-12,North,68919.666,1823,113,2662.62,13942,0.0247,0.9104
2024-07-12,South,45011.988,1185,36,9318.35,13819,0.0326,0.9559
2024-07-12,West,27485.0305,2024,30,3012.79,7477,0.0367,0.9015
2024-07-13,East,17147.322,1098,56,4987.437,6929,0.0295,0.9515
2024-07-13,North,34144.941999999995,1607,49,4532.121999999999,12862,0.0317,0.9509
2024-07-13,South,31854.523500000003,1152,29,3721.984,4310,0.033,0.9422
2024-07-13,West,20917.9305,797,34,3797.052,6229,0.0357,0.9375
2024-07-14,East,24658.3725,1134,71,2462.999,10706,0.0303,0.9495
2024-07-14,North,26716.2395,1803,91,3491.467,8842,0.0317,0.911
2024-07-14,South,28111.0895,1096,159,2139.214,11083,0.0262,0.9286
2024-07-14,West,27873.608,1134,127,5624.444,7467,0.0202,0.9376
2024-07-15,East,56824.2255,1704,186,8244.85,11675,0.0293,0.913
2024-07-15,North,24700.4305,2918,119,4680.44,13376,0.0326,0.9193
2024-07-15,South,34770.788499999995,1362,54,3093.23,11591,0.0255,0.9296
2024-07-15,West,30549.3315,1499,88,2788.71,8027,0.0242,0.9167
2024-07-16,East,23561.1415,1227,82,3993.44,16322,0.0224,0.9192
2024-07-16,North,60224.047000000006,1327,190,3330.3,10424,0.0296,0.9687
2024-07-16,South,33691.1865,2628,147,6435.81,12501,0.0215,0.9692
2024-07-16,West,67920.49100000001,1341,36,6207.86,9314,0.0239,0.9663
2024-07-17,East,52568.3265,3584,163,7838.88,12213,0.0327,0.9051
2024-07-17,North,54706.3995,2764,155,5754.6,9777,0.0308,0.9316
2024-07-17,South,49573.071,1313,107,4925.67,8046,0.0316,0.9565
2024-07-17,West,37620.9575,1629,44,5758.35,16103,0.0335,0.9619
2024-07-18,East,45589.648,1193,140,4520.19,10332,0.0299,0.9207
2024-07-18,North,42487.046,2008,183,7471.48,24286,0.0309,0.9164
2024-07-18,South,47606.273,2311,168,2329.55,12750,0.0355,0.9284
2024-07-18,West,38824.4725,1296,97,3511.15,8454,0.0253,0.9118
2024-07-19,East,51638.163,1578,202,6452.59,8287,0.0333,0.9217
2024-07-19,North,34938.085499999994,2851,82,5677.63,14809,0.0323,0.9385
2024-07-19,South,66553.56349999999,1629,149,3355.23,13018,0.0343,0.939
2024-07-19,West,30564.368,1478,44,2622.62,9138,0.0345,0.9314
2024-07-20,East,31595.554,982,44,2617.104,7175,0.0248,0.9262
2024-07-20,North,31310.9315,918,185,2336.768,5431,0.0238,0.9608
2024-07-20,South,21404.0965,1100,69,1808.688,7509,0.0358,0.9249
2024-07-20,West,19415.496,1046,73,3633.259,6754,0.0344,0.9398
2024-07-21,East,51993.3525,966,47,3025.771,8475,0.0361,0.9495
2024-07-21,North,34739.5765,1118,51,1997.8,6212,0.0294,0.8887
2024-07-21,South,23549.947,1498,47,2787.918,7557,0.0247,0.9558
2024-07-21,West,19988.974,612,39,3114.615,6272,0.0299,0.9271
2024-07-22,East,37989.951,1774,129,4549.46,11538,0.0309,0.9438
2024-07-22,North,35912.9675,2786,175,4573.5,19249,0.0183,0.9482
2024-07-22,South,29525.6085,1276,62,5323.35,11069,0.027,0.977
2024-07-22,West,37739.2265,1157,64,2810.91,13883,0.0316,0.9223
2024-07-23,East,44060.2005,2529,96,7230.54,11127,0.0278,0.9347
2024-07-23,North,60523.1875,2472,76,3702.89,12338,0.0329,0.8972
2024-07-23,South,38577.216,2559,68,5886.71,15873,0.0333,0.9479
2024-07-23,West,45822.4885,1125,107,7129.52,15154,0.0307,0.8775
2024-07-24,East,35573.5965,2763,79,3940.36,30140,0.028,0.9481
2024-07-24,North,36417.0345,2083,126,5632.55,11929,0.0342,0.9549
2024-07-24,South,43514.25399999999,1520,66,4585.98,8783,0.0331,0.9438
2024-07-24,West,27706.396,1560,79,5976.5,6042,0.0322,0.923
2024-07-25,East,36512.5405,1370,133,1977.25,8487,0.0257,0.9523
2024-07-25,North,44517.237,2340,114,4734.24,14076,0.0302,0.9048
2024-07-25,South,48424.075,1127,115,4819.82,9277,0.0266,0.9167
2024-07-25,West,56364.71549999999,918,76,2972.43,9079,0.0306,0.967
2024-07-26,East,33188.981,1687,222,2815.76,10815,0.0283,0.9056
2024-07-26,North,45930.056,2429,74,3349.84,13077,0.0265,0.9193
2024-07-26,South,32000.9955,1593,99,3644.56,16202,0.0247,0.9138
2024-07-26,West,60201.8195,2121,86,4883.79,16438,0.0224,0.9461
2024-07-27,East,32502.2915,901,98,3156.216,11724,0.0288,0.926
2024-07-27,North,32159.393,2013,42,2507.561,12562,0.03,0.9317
2024-07-27,South,35877.2335,1176,122,3058.657,7426,0.0236,0.9413
2024-07-27,West,24856.0995,1003,65,5277.579999999999,7458,0.0332,0.9212
2024-07-28,East,23636.562,1372,34,2990.645,7750,0.0285,0.9588
2024-07-28,North,28252.0025,2756,136,2164.911,10856,0.0338,0.9105
2024-07-28,South,19089.555,1039,54,4022.41,6274,0.0345,0.907
2024-07-28,West,34863.0815,1197,83,2190.237,8479,0.0287,0.938
2024-07-29,East,31957.722,1592,133,5688.94,9284,0.0305,0.946
2024-07-29,North,30832.5175,2092,123,4325.77,12549,0.0322,0.9655
2024-07-29,South,17085.51,2466,134,2340.12,12504,0.0272,0.9485
2024-07-29,West,46516.9895,1544,93,4764.85,13246,0.0283,0.9367
2024-07-30,East,69814.40149999999,1708,51,4847.27,12763,0.0315,0.9559
2024-07-30,North,78325.052,1505,91,4493.94,19503,0.0215,0.9692
2024-07-30,South,66230.419,2263,60,4649.88,8517,0.0355,0.9559
2024-07-30,West,38105.9845,1352,61,4076.66,9528,0.0354,0.9661
2024-07-31,East,51472.6425,1679,107,4554.57,8523,0.0284,0.9602
2024-07-31,North,36705.6095,1593,125,3754.26,7988,0.0272,0.9281
2024-07-31,South,44293.4575,1562,94,7560.1,20433,0.0218,0.9481
2024-07-31,West,34510.71399999999,1602,122,4322.36,13319,0.0276,0.9257
2024-08-01,East,50009.8435,1360,63,2898.05,13138,0.0346,0.944
2024-08-01,North,61640.504,2086,61,5361.97,10842,0.0309,0.9214
2024-08-01,South,33730.227,1142,51,4405.07,21364,0.0316,0.9347
2024-08-01,West,38120.2985,1587,58,2203.37,12013,0.0212,0.8925
2024-08-02,East,45454.753,2431,102,6161.78,15239,0.0264,0.9693
2024-08-02,North,39937.896,1673,72,6368.61,15737,0.0322,0.9001
2024-08-02,South,32969.485499999995,2079,114,4914.1,15160,0.0197,0.9369
2024-08-02,West,17756.1515,2280,70,2657.12,11114,0.0286,0.874
2024-08-03,East,19987.1635,1342,93,3205.216,8340,0.0347,0.8796
2024-08-03,North,33163.379,1302,72,1350.993,9340,0.0261,0.9677
2024-08-03,South,23846.24,934,88,2331.805,6220,0.0359,0.9254
2024-08-03,West,23496.3375,1149,56,4298.301,4002,0.0344,0.9649
2024-08-04,East,72816.61,1580,41,2454.48,8413,0.0343,0.9868
2024-08-04,North,20438.4625,1291,117,5397.945,9392,0.0315,0.9249
2024-08-04,South,19219.6475,757,70,3620.589,9800,0.0289,0.9327
2024-08-04,West,22178.5825,1069,29,3644.802,7491,0.0267,0.9392
2024-08-05,East,36681.2655,1966,101,5566.48,12286,0.0347,0.9775
2024-08-05,North,53487.6525,2816,118,8534.37,22175,0.0316,0.9171
2024-08-05,South,36142.17,2249,175,4768.89,12649,0.0296,0.9323
2024-08-05,West,35917.277,1004,53,2783.85,7963,0.0352,0.9359
2024-08-06,East,31219.395,2363,84,2219.98,8522,0.0308,0.9298
2024-08-06,North,39807.693,1122,106,5643.9,18809,0.0298,0.9628
2024-08-06,South,26658.6095,2074,101,2463.01,14256,0.0278,0.9067
2024-08-06,West,26168.542,1477,90,2922.24,8621,0.0221,0.9525
2024-08-07,East,47256.4555,1391,58,3073.94,11340,0.021,0.9477
2024-08-07,North,62760.5575,2443,139,2700.06,5313,0.0299,0.9054
2024-08-07,South,37265.343,1809,55,4990.71,9863,0.0226,0.964
2024-08-07,West,23431.712,1449,129,4228.18,11349,0.0361,0.9379
2024-08-08,East,37257.217,1866,61,5894.78,17656,0.0338,0.9652
2024-08-08,North,54136.262,2133,190,2523.05,13414,0.0312,0.9558
2024-08-08,South,38707.9035,2043,114,3628.51,6404,0.032,0.9164
2024-08-08,West,34430.422999999995,1576,61,4808.43,6738,0.0354,0.9607
2024-08-09,East,53059.363,2537,102,4143.0,10855,0.0317,0.9285
2024-08-09,North,47378.7025,2034,55,2820.49,17580,0.0268,0.9445
2024-08-09,South,45134.949,2277,108,4065.39,9191,0.0305,0.9646
2024-08-09,West,30523.3895,2003,93,3263.77,7258,0.0323,0.9634
2024-08-10,East,39747.5895,1704,118,3319.638,8389,0.0351,0.9475
2024-08-10,North,27369.184,1890,66,3659.012,9184,0.0341,0.9016
2024-08-10,South,22730.8275,883,74,3109.792,8647,0.0309,0.9322
2024-08-10,West,24677.2765,1308,44,5195.049999999999,6863,0.0301,0.928
2024-08-11,East,42427.41,1197,59,1886.528,11637,0.0268,0.9517
2024-08-11,North,22982.9205,1292,60,5268.192999999999,16778,0.0347,0.9473
2024-08-11,South,41159.465,958,90,4283.069,8604,0.0274,0.9485
2024-08-11,West,12170.64,1557,37,2399.271,3927,0.0343,0.9611
2024-08-12,East,34422.603,1987,34,4888.79,10969,0.0301,0.9391
2024-08-12,North,56306.737,3173,76,5338.8,26175,0.0282,0.9529
2024-08-12,South,40344.3745,2066,138,5455.52,19379,0.0262,0.9548
2024-08-12,West,43183.9185,1255,85,4792.88,13619,0.0258,0.8858
2024-08-13,East,44389.5075,1470,81,4606.51,14193,0.0292,0.9309
2024-08-13,North,69461.3625,2214,79,5161.58,16017,0.0329,0.9464
2024-08-13,South,42106.6965,1704,85,5408.24,7147,0.0265,0.9473
2024-08-13,West,41023.3885,1265,87,3606.07,7359,0.0326,0.9496
2024-08-14,East,25258.566,1985,119,4093.35,11044,0.0218,0.941
2024-08-14,North,47882.251,2382,59,7041.14,7137,0.0299,0.9198
2024-08-14,South,35520.293,2111,139,3999.24,12213,0.0326,0.9706
2024-08-14,West,44102.7685,1418,55,4533.04,8147,0.0299,0.9197
2024-08-15,East,35738.7855,3413,119,7535.35,20477,0.023,0.8845
2024-08-15,North,34203.439,2009,119,3316.23,15048,0.0326,0.9342
2024-08-15,South,79965.8155,2473,169,4484.01,9509,0.0246,0.9371
2024-08-15,West,35828.401,1322,152,5141.84,5445,0.0237,0.9123
2024-08-16,East,48685.3225,2803,169,5684.93,12100,0.0316,0.9035
2024-08-16,North,53361.028,1147,186,5672.78,17313,0.0294,0.978
2024-08-16,South,28450.1715,1557,47,5965.57,12336,0.0263,0.9195
2024-08-16,West,30753.153,1388,54,5523.84,6690,0.0319,0.9653
2024-08-17,East,40978.891,855,49,2524.879,7136,0.0331,0.9287
2024-08-17,North,29417.31,1611,52,2457.0,5900,0.032,0.9296
2024-08-17,South,38935.916,1389,72,2982.483,7381,0.0263,0.9423
2024-08-17,West,21223.0295,1420,47,2744.644,8925,0.0318,0.8908
2024-08-18,East,17439.823999999997,1592,52,3067.904,7662,0.0275,0.9744
2024-08-18,North,23805.7545,998,33,5004.460999999999,8588,0.0275,0.926
2024-08-18,South,28272.53,783,49,4922.764,8535,0.0332,0.9553
2024-08-18,West,12880.7895,771,26,1677.977,6233,0.0368,0.9478
2024-08-19,East,49886.3045,2102,118,4883.04,25749,0.0252,0.9526
2024-08-19,North,36629.2285,2374,71,3278.47,17749,0.0251,0.885
2024-08-19,South,48284.794,1578,62,4246.22,14099,0.0272,0.9475
2024-08-19,West,26228.926,1467,69,5831.66,11844,0.0309,0.9436
2024-08-20,East,59089.1525,1917,58,7159.89,24319,0.0268,0.9422
2024-08-20,North,51681.785,2034,197,5807.63,14471,0.0213,0.9766
2024-08-20,South,22384.6905,1807,63,3300.98,9092,0.0247,0.963
2024-08-20,West,23637.854,1875,113,3175.23,9306,0.0258,0.9513
2024-08-21,East,29548.1335,3097,87,5083.97,18510,0.0138,0.9793
2024-08-21,North,48914.6185,2392,190,5464.96,13522,0.0318,0.9223
2024-08-21,South,41448.8985,1430,55,3847.0,13650,0.0333,0.8966
2024-08-21,West,38993.699,1137,113,4297.72,10135,0.0339,0.9785
2024-08-22,East,32645.6865,2559,119,6288.19,14912,0.0341,0.9661
2024-08-22,North,54839.688,2308,91,3281.8,15084,0.0283,0.9024
2024-08-22,South,42782.19149999999,1585,101,4213.8,7755,0.0355,0.9477
2024-08-22,West,53540.1655,1225,80,5603.57,11915,0.0311,0.9626
2024-08-23,East,63001.099,1494,83,6953.19,8206,0.0334,0.9393
2024-08-23,North,46546.884,3563,113,5885.38,14447,0.0298,0.9261
2024-08-23,South,44408.947,1775,158,2471.23,8525,0.0333,0.9394
2024-08-23,West,81300.19649999999,977,94,6159.63,10995,0.0348,0.9653
2024-08-24,East,31329.487,1300,147,2097.711,9087,0.0306,0.9519
2024-08-24,North,23706.5425,843,57,3379.11,9529,0.0271,0.9357
2024-08-24,South,24858.4795,1152,38,2196.18,6543,0.0341,0.9564
2024-08-24,West,21835.9135,964,39,3395.266,5981,0.0336,0.9448
2024-08-25,East,29915.886,950,148,3121.748,8374,0.0259,0.9348
2024-08-25,North,20280.7365,1475,64,2897.776,5066,0.035,0.9196
2024-08-25,South,31000.605000000003,1162,50,3988.243,11107,0.0336,0.8898
2024-08-25,West,26292.8375,2179,36,2562.945,6648,0.0341,0.946
2024-08-26,East,63320.3675,1509,55,3009.01,16239,0.0314,0.9493
2024-08-26,North,47673.9075,2641,79,5203.74,10679,0.0301,0.8778
2024-08-26,South,62552.0185,1361,172,2749.32,14971,0.0342,0.9213
2024-08-26,West,35380.009,1389,39,4319.85,15034,0.0315,0.9208
2024-08-27,East,26180.9435,2447,138,4587.66,8487,0.0283,0.9234
2024-08-27,North,32388.4935,1436,180,4374.72,17284,0.0288,0.9424
2024-08-27,South,51637.942,1177,200,4623.06,18946,0.0211,0.9189
2024-08-27,West,41355.8745,2387,63,5842.67,12028,0.0272,0.9318
2024-08-28,East,36566.5325,2004,157,3106.65,8575,0.0367,0.9494
2024-08-28,North,33289.2215,1626,207,4193.37,11754,0.0292,0.9182
2024-08-28,South,53104.0815,1576,53,6559.91,14635,0.0301,0.9609
2024-08-28,West,26376.877,2172,30,5089.4,13812,0.0304,0.8879
2024-08-29,East,41548.3145,1270,89,5416.74,14175,0.0291,0.9725
2024-08-29,North,63071.037,1883,98,4033.15,12662,0.0321,0.944
2024-08-29,South,44869.8595,1584,97,3191.73,8372,0.0284,0.9146
2024-08-29,West,32487.578,1351,187,7908.06,11880,0.0335,0.9278
2024-08-30,East,60087.6815,1372,138,9268.77,9483,0.0231,0.9504
2024-08-30,North,63928.126,1792,120,5844.56,14482,0.0277,0.94
2024-08-30,South,32192.526,1624,104,3864.31,10651,0.0273,0.9705
2024-08-30,West,32430.917,1249,71,6001.91,14334,0.0179,0.9417
2024-08-31,East,33964.64,1454,45,2125.613,10243,0.0314,0.9634
2024-08-31,North,32348.1525,1791,139,1586.963,10741,0.0352,0.902
2024-08-31,South,42406.636,1604,33,4886.959,9390,0.0322,0.9201
2024-08-31,West,32027.5495,1085,30,4216.611,7825,0.0308,0.987
2024-09-01,East,24002.44,1585,126,2628.794,7589,0.033,0.9543
2024-09-01,North,30336.93,1414,37,2522.247,8221,0.0261,0.9771
2024-09-01,South,36044.26,1780,54,4855.039,6466,0.0376,0.939
2024-09-01,West,30813.66,1291,63,4545.94,4648,0.0322,0.9269
2024-09-02,East,46258.75,1624,109,3747.98,12737,0.0306,0.95
2024-09-02,North,71794.54,2600,194,6525.82,13190,0.019,0.9402
2024-09-02,South,44445.72,1512,65,4754.73,13540,0.0327,0.8911
2024-09-02,West,33357.36,1589,99,9598.84,12839,0.0321,0.9569
2024-09-03,East,48159.84,2903,63,4298.22,10468,0.0319,0.9217
2024-09-03,North,61252.21,1688,80,3046.34,12626,0.0275,0.9069
2024-09-03,South,50218.01,1186,103,3904.37,7237,0.0241,0.9316
2024-09-03,West,77988.43,2419,81,5098.53,12387,0.0302,0.9822
2024-09-04,East,70006.36,2478,95,7490.23,15109,0.0326,0.9433
2024-09-04,North,51089.19,2276,141,3983.89,13777,0.0321,0.9339
2024-09-04,South,55270.77,2325,89,5391.59,11968,0.0222,0.9127
2024-09-04,West,35377.01,2375,37,5079.82,10705,0.0124,0.9606
2024-09-05,East,60947.0,2033,105,4199.46,12852,0.0323,0.9109
2024-09-05,North,32971.19,3374,162,4748.15,6388,0.0323,0.9397
2024-09-05,South,48590.41,2160,80,3598.37,8596,0.031,0.9494
2024-09-05,West,48999.81,1260,75,4437.01,15824,0.0149,0.9176
2024-09-06,East,51526.79,2018,95,3602.95,7640,0.0348,0.9058
2024-09-06,North,73938.91,2373,169,5870.79,16490,0.0265,0.9573
2024-09-06,South,40240.28,3029,164,3514.75,12405,0.0354,0.9334
2024-09-06,West,36534.06,1378,139,2698.47,11774,0.0334,0.9094
2024-09-07,East,31829.08,1667,34,5701.71,12179,0.03,0.9274
2024-09-07,North,25571.46,1591,72,3252.3049999999994,6582,0.0264,0.9671
2024-09-07,South,31329.32,1020,61,1746.5,5908,0.0316,0.9463
2024-09-07,West,34501.55,838,19,2472.96,9178,0.0292,0.9729
2024-09-08,East,37992.81,1866,67,3037.391,7568,0.0332,0.9617
2024-09-08,North,44667.1,1439,53,2513.098,9337,0.0335,0.943
2024-09-08,South,27509.03,1431,62,2785.328,4010,0.0254,0.907
2024-09-08,West,31029.51,866,45,3652.1239999999993,7508,0.0278,0.9378
2024-09-09,East,61563.5,1749,87,3317.07,15058,0.0311,0.9265
2024-09-09,North,60532.37,2011,208,4277.89,16574,0.0224,0.9225
2024-09-09,South,46633.76,1893,56,2472.11,10540,0.0286,0.9318
2024-09-09,West,23468.84,1581,81,4646.71,12474,0.0278,0.9186
2024-09-10,East,83413.06,1844,53,5698.33,11940,0.0192,0.8991
2024-09-10,North,48325.68,1913,76,5789.73,20414,0.0229,0.918
2024-09-10,South,46391.9,2184,157,2355.12,7198,0.0359,0.9198
2024-09-10,West,34160.19,1330,55,7484.96,12083,0.0297,0.9629
2024-09-11,East,46778.89,2717,55,8190.41,13482,0.0329,0.947
2024-09-11,North,43352.88,2255,126,4187.17,13955,0.0268,0.9485
2024-09-11,South,31491.58,2724,50,6852.64,11658,0.0345,0.931
2024-09-11,West,29627.44,2234,55,4066.12,9184,0.0302,0.9259
2024-09-12,East,95204.5,2258,101,3492.84,12323,0.0342,0.8937
2024-09-12,North,55004.91,2612,148,2524.61,12599,0.0202,0.9023
2024-09-12,South,50543.84,1504,74,3600.2,12346,0.032,0.9372
2024-09-12,West,29356.38,2453,43,5595.0,10776,0.0341,0.9486
2024-09-13,East,54280.33,2231,120,3340.98,13696,0.0306,0.9163
2024-09-13,North,68542.99,2024,112,2851.92,23045,0.0263,0.9249
2024-09-13,South,33573.54,1862,201,5645.81,9382,0.027,0.9337
2024-09-13,West,34897.93,1582,68,5787.76,7996,0.0275,0.9706
2024-09-14,East,50925.98,1963,84,5191.871999999999,7546,0.0323,0.9411
2024-09-14,North,47601.8,1947,160,3177.083,7408,0.0248,0.9758
2024-09-14,South,29457.89,1439,78,3057.453,3942,0.0341,0.9169
2024-09-14,West,26221.24,886,48,3073.742,5686,0.0203,0.9271
2024-09-15,East,38635.76,1744,66,6858.921999999999,13981,0.0297,0.9266
2024-09-15,North,36581.96,1415,52,2402.68,6881,0.0302,0.9792
2024-09-15,South,47469.37,1211,59,2801.358,8060,0.0286,0.9631
2024-09-15,West,52878.67,916,44,2633.624,6023,0.025,0.9035
2024-09-16,East,68345.13,2084,149,6493.4,17450,0.0303,0.9285
2024-09-16,North,28140.91,2198,131,2573.19,14207,0.0333,0.9179
2024-09-16,South,50874.26,1570,54,3705.56,16141,0.0335,0.9413
2024-09-16,West,35154.85,1749,49,2810.24,12688,0.0359,0.9681
2024-09-17,East,46874.21,2381,102,4619.99,14564,0.0249,0.9463
2024-09-17,North,55832.38,1526,73,4508.44,14068,0.0255,0.9318
2024-09-17,South,48066.19,2037,88,4423.63,10615,0.0356,0.9359
2024-09-17,West,47650.88,2366,98,7032.08,12186,0.0263,0.9189
2024-09-18,East,49577.83,1626,57,4217.02,13620,0.0276,0.9546
2024-09-18,North,34172.95,2260,170,2438.67,9074,0.0359,0.9609
2024-09-18,South,74596.47,2344,81,6330.76,14074,0.0294,0.9551
2024-09-18,West,30337.86,1799,122,5418.48,9625,0.0336,0.8902
2024-09-19,East,54997.67,1735,216,5001.32,21552,0.0251,0.9462
2024-09-19,North,45602.08,2776,88,2054.64,9331,0.0345,0.8896
2024-09-19,South,41942.47,1850,58,6182.08,15289,0.0289,0.8978
2024-09-19,West,71711.39,1477,82,3906.15,13087,0.0309,0.9649
2024-09-20,East,45838.65,2582,114,12109.47,16813,0.0176,0.9598
2024-09-20,North,54378.75,2376,181,8383.71,18584,0.0342,0.8875
2024-09-20,South,50386.84,1853,170,4886.3,12111,0.0282,0.9309
2024-09-20,West,46285.06,1872,82,10249.81,13737,0.022,0.9243
2024-09-21,East,50874.37,2072,31,2472.057,11113,0.0322,0.946
2024-09-21,North,45462.84,1452,125,3080.301,7780,0.0321,0.9017
2024-09-21,South,52688.29,2142,36,2717.064,5745,0.026,0.9161
2024-09-21,West,30026.51,987,38,2181.137,8371,0.0326,0.9284
2024-09-22,East,49853.16,1668,43,4013.135,10269,0.0338,0.9494
2024-09-22,North,44599.23,1341,90,2833.992,5220,0.0319,0.9283
2024-09-22,South,78374.42,1307,99,5245.513,12619,0.0323,0.9138
2024-09-22,West,40055.09,708,51,1790.8169999999998,6835,0.0302,0.9581
2024-09-23,East,58451.21,2236,165,4741.41,11745,0.0318,0.9693
2024-09-23,North,38366.94,2089,64,9685.15,18972,0.0342,0.9553
2024-09-23,South,56937.29,1753,80,2870.88,8271,0.0259,0.8929
2024-09-23,West,59091.56,1803,116,5258.02,7618,0.0315,0.9732
2024-09-24,East,57020.25,2120,100,4549.95,12087,0.0349,0.9353
2024-09-24,North,38391.41,2653,123,3004.87,10695,0.0315,0.9643
2024-09-24,South,32675.0,2027,104,4677.63,7510,0.0331,0.9036
2024-09-24,West,24193.25,2840,74,3874.42,10609,0.0359,0.9142
2024-09-25,East,39590.82,1918,82,3142.96,9195,0.0352,0.8867
2024-09-25,North,82104.16,2301,151,3371.73,8401,0.0289,0.9239
2024-09-25,South,55813.04,2063,60,3082.08,16563,0.0305,0.9299
2024-09-25,West,75909.93,1331,169,3523.08,7528,0.0358,0.9545
2024-09-26,East,45420.14,2341,66,5320.67,11150,0.0223,0.9337
2024-09-26,North,29084.64,2427,215,3385.25,16009,0.029,0.9428
2024-09-26,South,58879.34,2242,171,2453.81,12859,0.0213,0.9105
2024-09-26,West,30494.9,1918,69,4258.16,6900,0.021,0.952
2024-09-27,East,45442.59,2066,161,6450.96,16425,0.0256,0.9469
2024-09-27,North,57814.31,3692,134,1532.9,9759,0.0296,0.9355
2024-09-27,South,65590.26,2493,81,5818.0,13635,0.0301,0.9541
2024-09-27,West,37164.25,1657,48,2951.68,14970,0.0287,0.9674
2024-09-28,East,35740.05,1389,131,3384.591,6475,0.0199,0.9426
2024-09-28,North,43984.7,2366,48,2684.122,7423,0.0363,0.9803
2024-09-28,South,31693.5,1187,58,3606.421,7733,0.0334,0.9348
2024-09-28,West,24390.77,920,94,1861.167,5947,0.0332,0.9538
2024-09-29,East,31211.13,1338,65,2064.93,9612,0.0352,0.9442
2024-09-29,North,27685.07,1945,102,3168.592,9768,0.0238,0.9743
2024-09-29,South,34136.52,1624,48,3581.5640000000003,8433,0.0243,0.9391
2024-09-29,West,20427.29,1486,48,4613.567,8178,0.0301,0.9613
2024-09-30,East,52530.79,2062,133,4707.06,14854,0.0329,0.9525
2024-09-30,North,51152.48,1582,90,6968.11,18293,0.0241,0.9407
2024-09-30,South,30025.15,1765,66,8437.92,18891,0.0309,0.9426
2024-09-30,West,61597.03,1306,90,7640.09,9231,0.032,0.9336
2024-10-01,East,63293.74,1798,185,3684.27,19209,0.0331,0.8476
2024-10-01,North,64192.27,3489,153,6900.98,12600,0.0262,0.8893
2024-10-01,South,61691.5,2148,92,3217.75,15377,0.0258,0.9291
2024-10-01,West,46983.03,2707,82,5141.28,8522,0.022,0.9193
2024-10-02,East,84395.24,2099,105,3024.01,11952,0.0333,0.8838
2024-10-02,North,82354.19,2153,173,2930.09,21568,0.0313,0.8838
2024-10-02,South,62162.84,1656,120,3830.27,14504,0.0272,0.8809
2024-10-02,West,53327.37,2271,66,5389.23,13557,0.0271,0.8833
2024-10-03,East,35417.21,3312,146,3060.44,17387,0.0304,0.8984
2024-10-03,North,66722.56,2125,221,6255.48,12757,0.0343,0.9219
2024-10-03,South,32832.05,1216,112,4106.12,9339,0.0249,0.8864
2024-10-03,West,59722.63,2137,152,2809.25,12191,0.0205,0.877
2024-10-04,East,55569.44,2017,72,4639.19,19438,0.0322,0.9291
2024-10-04,North,31514.87,2815,126,3453.94,12541,0.0316,0.8644
2024-10-04,South,63335.42,2373,99,5024.63,15815,0.0301,0.8962
2024-10-04,West,41304.81,2277,129,4377.87,12912,0.0321,0.9096
2024-10-05,East,43194.03,1748,85,2981.349,10267,0.0281,0.9051
