employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id,joining_date_year,joining_date_month,joining_date_day,joining_date_weekday
3746,347,0,0.2857142857142858,5,81,2016-03-05,0.5193798449612403,0.7340425531914894,0.49713059338813537,0.4670001475626329,0.6288659793814433,False,1134,2016,3,5,5
3747,668,0,0.5476190476190477,1,32,2013-08-23,0.7209302325581395,0.8191489361702127,0.15864471515243667,0.1234375807399334,0.44329896907216493,False,1016,2013,8,23,4
3748,517,0,0.23809523809523814,0,2,2016-03-14,0.5193798449612403,0.8404255319148936,0.056895225373488845,0.022851911575356293,0.7628865979381444,False,706,2016,3,14,0
3749,1281,0,0.8809523809523809,5,38,2014-05-11,0.6589147286821706,0.38297872340425526,0.05069256103105052,0.010688542161094713,0.44329896907216493,False,1298,2014,5,11,6
3750,99,1,0.4285714285714286,0,28,2012-01-23,0.8372093023255813,0.6808510638297871,0.04194502540274407,0.01612747706786123,0.7938144329896907,False,429,2012,1,23,0
3751,58,1,0.7619047619047619,5,58,2014-01-13,0.6899224806201549,0.5,0.2253693689911798,0.1265091209155915,0.5051546391752577,False,134,2014,1,13,0
3752,455,0,0.7142857142857144,2,51,2014-10-10,0.627906976744186,0.20212765957446807,0.08453389576004258,0.009664287019442575,0.08247422680412375,False,1111,2014,10,10,4
3753,1212,0,0.5238095238095237,3,16,2014-10-25,0.627906976744186,0.6276595744680851,0.05285801632611961,0.01686257337511966,0.4226804123711341,False,751,2014,10,25,5
3754,1145,0,0.6428571428571428,5,56,2018-04-09,0.35658914728682173,0.8191489361702127,0.37883036575155105,0.24406982003218677,0.4020618556701031,False,1240,2018,4,9,0
3755,282,0,0.4761904761904763,3,44,2013-07-30,0.7209302325581395,0.3404255319148936,0.19672675756142163,0.09882439993415618,0.10309278350515466,False,1404,2013,7,30,1
3756,1773,1,0.5476190476190477,0,18,2017-01-08,0.4573643410852713,0.5212765957446809,0.29843134103582347,0.1612306617038743,0.7010309278350516,False,4,2017,1,8,6
3757,1766,1,0.261904761904762,0,2,2016-11-02,0.47286821705426346,0.2659574468085106,0.0680785431432063,0.009796347585113541,0.6185567010309279,False,220,2016,11,2,2
3758,147,0,0.5952380952380953,5,0,2014-06-25,0.6511627906976745,0.36170212765957444,0.06334666327075841,0.011776350451131467,0.6391752577319588,False,417,2014,6,25,2
3759,222,1,0.23809523809523814,2,24,2013-03-25,0.751937984496124,0.7872340425531915,0.22874026909002568,0.15845483278277023,0.9072164948453608,False,583,2013,3,25,0
3760,345,0,0.4285714285714286,1,75,2020-10-11,0.16279069767441862,0.38297872340425526,0.1779138131142282,0.09540233191577317,0.3298969072164949,False,774,2020,10,11,6
3761,467,1,0.5476190476190477,1,52,2011-10-06,0.8604651162790697,0.25531914893617014,0.08035763112066319,0.010813411046101867,0.45360824742268047,True,778,2011,10,6,3
3762,2052,1,0.6666666666666667,2,39,2014-09-04,0.6356589147286822,0.2659574468085106,0.020404418676287048,0.004642842493137272,0.08247422680412375,False,1,2014,9,4,3
3763,678,1,0.4285714285714286,1,32,2017-09-15,0.40310077519379844,0.7340425531914894,0.15861689536067788,0.1164610645072447,0.8659793814432989,False,1016,2017,9,15,4
3764,926,1,0.5714285714285714,2,20,2010-06-24,0.9612403100775193,0.276595744680851,0.08699671709110535,0.012164701206977102,0.6494845360824743,False,1639,2010,6,24,3
3765,1675,1,0.6428571428571428,2,36,2013-08-09,0.7209302325581395,0.4468085106382978,0.05683407820843839,0.013069467906192782,0.6494845360824743,False,1286,2013,8,9,4
3766,1669,1,0.8333333333333333,1,30,2012-03-13,0.8294573643410852,0.12765957446808512,0.0250150233380515,0.002521722870982847,0.27835051546391754,False,22,2012,3,13,1
3767,809,1,0.38095238095238093,2,73,2019-05-07,0.27906976744186046,0.4148936170212766,0.06076757559253232,0.012810780489130175,0.4226804123711341,True,1591,2019,5,7,1
3768,1970,0,0.3571428571428572,4,68,2016-09-24,0.4806201550387597,0.6063829787234042,0.1108937230613671,0.04589906396280782,0.752577319587629,True,872,2016,9,24,5
3769,1330,1,0.16666666666666674,5,0,2013-06-26,0.7286821705426356,0.6382978723404256,0.05137211853200141,0.01685596768325068,0.5567010309278351,False,1127,2013,6,26,2
3770,1493,0,0.30952380952380953,0,37,2017-08-20,0.4108527131782946,0.40425531914893614,0.00886850727150379,0.005602692139066862,0.6907216494845361,True,1253,2017,8,20,6
3771,1488,0,0.6428571428571428,4,40,2016-09-12,0.4806201550387597,0.24468085106382984,0.04615728447261418,0.006940557829369651,0.44329896907216493,True,1397,2016,9,12,0
3772,419,1,0.6190476190476191,5,56,2016-11-26,0.46511627906976744,0.7872340425531915,0.2363545439260635,0.162542264441827,0.4948453608247423,False,1134,2016,11,26,5
3773,472,1,0.3571428571428572,5,0,2015-02-28,0.5968992248062015,0.5212765957446809,0.06085270458898201,0.015541701359866905,0.28865979381443296,True,446,2015,2,28,5
3774,1087,1,0.9761904761904763,4,46,2013-01-03,0.7674418604651163,0.4148936170212766,0.04005455888326717,0.01000176329355535,0.752577319587629,False,916,2013,1,3,3
3775,1984,0,0.16666666666666674,5,81,2011-07-25,0.875968992248062,0.9042553191489362,0.566360828206693,0.5872525595724201,0.6288659793814433,False,1313,2011,7,25,0
3776,1408,0,0.38095238095238093,2,36,2013-12-11,0.6976744186046511,0.7446808510638298,0.055236315795704816,0.020148425634559274,0.8247422680412372,False,52,2013,12,11,2
3777,820,1,0.2857142857142858,4,68,2016-01-13,0.5348837209302326,0.5744680851063829,0.12367590909680307,0.04793345724332759,0.3402061855670103,False,24,2016,1,13,2
3778,1896,0,0.5476190476190477,5,57,2016-06-28,0.4961240310077519,0.5319148936170213,0.07646526713093124,0.018268467037331218,0.45360824742268047,False,320,2016,6,28,1
3779,1163,0,0.5,4,50,2018-06-21,0.34108527131782945,0.45744680851063824,0.025733654311137527,0.008871284364913336,0.22680412371134018,True,1692,2018,6,21,3
3780,69,1,0.8095238095238095,4,40,2012-07-18,0.8062015503875968,0.45744680851063824,0.07445948833353291,0.015862343774055505,0.30927835051546393,False,305,2012,7,18,2
3781,101,1,0.9285714285714286,2,36,2012-02-18,0.8372093023255813,0.1702127659574468,0.03539468955519255,0.004266158241479589,0.020618556701030966,False,899,2012,2,18,5
3782,1817,0,0.261904761904762,3,45,2013-05-04,0.7441860465116279,0.6808510638297871,0.044579384046826084,0.01661416739782087,0.6907216494845361,False,143,2013,5,4,5
3783,550,0,0.7380952380952381,5,59,2014-01-31,0.682170542635659,0.425531914893617,0.14255021754296557,0.04541892605300854,0.41237113402061853,True,39,2014,1,31,4
3784,1694,1,0.5714285714285714,0,37,2012-05-01,0.821705426356589,0.46808510638297873,0.028488355780052876,0.009474852823587008,0.16494845360824745,False,464,2012,5,1,1
3785,85,1,0.2857142857142858,4,68,2012-05-16,0.8139534883720929,0.425531914893617,0.07689921685226281,0.030096277958990374,0.16494845360824745,False,185,2012,5,16,2
3786,1853,0,0.4761904761904763,2,20,2015-03-18,0.5968992248062015,0.5425531914893618,0.06248908512262155,0.016346050888332374,0.30927835051546393,False,1602,2015,3,18,2
3787,658,0,0.23809523809523814,3,22,2016-06-13,0.5038759689922481,0.46808510638297873,0.13875495178199104,0.08624087655400234,0.23711340206185572,False,1352,2016,6,13,0
3788,695,1,0.7380952380952381,4,50,2010-12-24,0.9224806201550386,0.4468085106382978,0.08004955348908976,0.016354734176837568,0.18556701030927836,False,368,2010,12,24,4
3789,985,1,0.38095238095238093,0,28,2013-11-22,0.6976744186046511,0.4787234042553191,0.05113889196913518,0.013022056085520269,0.18556701030927836,False,376,2013,11,22,4
3790,1651,1,0.8809523809523809,5,0,2014-04-29,0.6666666666666665,0.5,0.04811152184755685,0.013069574449610023,0.5876288659793815,False,939,2014,4,29,1
3791,319,1,0.4285714285714286,3,61,2011-09-16,0.8682170542635659,0.553191489361702,0.11304016202177336,0.044149035062905906,0.8144329896907218,False,1066,2011,9,16,4
3792,1136,0,0.33333333333333337,3,72,2012-08-22,0.7984496124031009,0.3936170212765957,0.04679022268106209,0.010426658441514854,0.5154639175257733,False,1276,2012,8,22,2
3793,1501,0,0.40476190476190477,1,53,2012-09-27,0.7906976744186047,0.3936170212765957,0.007843446604625867,0.005297977965755882,0.38144329896907214,False,1547,2012,9,27,3
3794,1664,1,0.7380952380952381,5,0,2015-10-20,0.5503875968992247,0.648936170212766,0.05423538874396916,0.017621375592714348,0.752577319587629,False,1462,2015,10,20,1
3795,163,0,0.40476190476190477,1,29,2014-06-20,0.6511627906976745,0.5106382978723404,0.029364690062150256,0.010442480138975231,0.752577319587629,False,18,2014,6,20,4
3796,166,0,0.9523809523809523,0,25,2013-11-06,0.7054263565891472,0.9042553191489362,0.13081844005949403,0.11433424481226784,0.7010309278350516,False,716,2013,11,6,2
3797,655,0,0.5238095238095237,1,65,2012-06-25,0.8062015503875968,0.2659574468085106,0.06768156360499922,0.022594502679300587,0.22680412371134018,False,155,2012,6,25,0
3798,365,1,0.6666666666666667,5,8,2012-11-02,0.7829457364341084,0.32978723404255317,0.06244879738054221,0.010838235662319163,0.3711340206185567,False,982,2012,11,2,4
3799,783,1,0.5476190476190477,5,70,2012-12-31,0.7674418604651163,0.6808510638297871,0.08625358388521542,0.04193532921116852,0.4226804123711341,False,769,2012,12,31,0
3800,904,0,0.5952380952380953,5,8,2011-03-06,0.9069767441860466,0.43617021276595747,0.0759371898055273,0.015471169617652967,0.48453608247422686,False,1403,2011,3,6,6
3801,1596,1,0.7380952380952381,0,7,2012-01-20,0.8372093023255813,0.2659574468085106,0.060301144150191666,0.008955613479660063,0.6391752577319588,False,269,2012,1,20,4
3802,890,0,0.38095238095238093,0,27,2017-03-29,0.441860465116279,0.6914893617021276,0.16358330279950373,0.1154817706876685,0.577319587628866,False,445,2017,3,29,2
3803,1161,0,0.7857142857142858,5,59,2014-08-28,0.6356589147286822,0.5319148936170213,0.10895102125089495,0.04215789840978623,0.3402061855670103,False,1590,2014,8,28,3
3804,1748,1,0.4285714285714286,4,50,2015-01-15,0.6124031007751938,0.3936170212765957,0.06560219137562173,0.012903899435799334,0.711340206185567,False,74,2015,1,15,3
3805,923,0,0.19047619047619047,2,39,2018-01-27,0.372093023255814,0.7446808510638298,0.05323597952966383,0.019755280424937766,0.3298969072164949,False,7,2018,1,27,5
3806,682,1,0.5238095238095237,4,41,2013-02-05,0.7596899224806202,0.8617021276595744,0.16870522352476286,0.13257873958071967,0.9484536082474228,False,793,2013,2,5,1
3807,515,0,0.7142857142857144,4,46,2013-04-10,0.7441860465116279,0.6808510638297871,0.06578339948141132,0.020531662306377315,0.31958762886597936,False,1372,2013,4,10,2
3808,915,0,0.6666666666666667,5,0,2013-10-23,0.7054263565891472,0.7659574468085106,0.049439412765177604,0.019508099696937252,0.6288659793814433,False,1218,2013,10,23,2
3809,1308,1,0.5,1,32,2011-12-23,0.8449612403100775,0.7553191489361701,0.19310320258060118,0.1363327436155189,0.6494845360824743,False,1229,2011,12,23,4
3810,1785,1,0.6428571428571428,4,67,2016-09-26,0.4806201550387597,0.5957446808510638,0.07637775296137675,0.03602355461868377,0.4742268041237113,False,1367,2016,9,26,0
3811,281,0,0.6904761904761905,4,40,2012-02-06,0.8372093023255813,0.5851063829787233,0.05591452892636031,0.01634828830009445,0.27835051546391754,False,649,2012,2,6,0
3812,2023,1,0.38095238095238093,4,50,2013-12-11,0.6976744186046511,0.7234042553191489,0.06383690307736337,0.021283219571599572,0.6804123711340206,False,698,2013,12,11,2
3813,1243,0,0.5,2,51,2012-01-30,0.8372093023255813,0.6382978723404256,0.09736038096505231,0.024990770676481446,0.4020618556701031,False,1764,2012,1,30,0
3814,78,1,0.5476190476190477,0,7,2015-08-19,0.565891472868217,0.351063829787234,0.07158296956913757,0.012519384242974396,0.17525773195876293,False,801,2015,8,19,2
3815,1469,1,0.5952380952380953,5,54,2013-05-15,0.7364341085271318,0.6914893617021276,0.15746184275958805,0.1123987238229483,0.7731958762886598,False,861,2013,5,15,2
3816,402,1,0.3571428571428572,3,16,2011-01-25,0.9147286821705425,0.6276595744680851,0.06971529229450749,0.01981132226240685,0.711340206185567,False,1622,2011,1,25,1
3817,1753,1,0.19047619047619047,5,8,2014-01-23,0.682170542635659,0.5319148936170213,0.10141671476404374,0.022191715290418714,0.6391752577319588,False,1265,2014,1,23,3
3818,630,0,0.7142857142857144,4,46,2012-06-06,0.8139534883720929,0.4148936170212766,0.07304325927746691,0.01447557465523882,0.18556701030927836,False,1668,2012,6,6,2
3819,215,1,0.40476190476190477,5,70,2013-04-24,0.7441860465116279,0.351063829787234,0.13390043064517243,0.039764453813162265,0.14432989690721654,False,502,2013,4,24,2
3820,709,1,0.5,3,42,2012-06-25,0.8062015503875968,0.32978723404255317,0.03681885473268,0.007765416965654132,0.5670103092783505,False,1581,2012,6,25,0
3821,34,1,0.5476190476190477,2,36,2015-08-27,0.558139534883721,0.3723404255319149,0.04765588873436341,0.010048642397141653,0.6391752577319588,False,1608,2015,8,27,3
3822,1795,0,0.6666666666666667,3,43,2014-03-10,0.6744186046511629,0.6914893617021276,0.32727148816544327,0.19792224354866292,0.8659793814432989,False,388,2014,3,10,0
3823,655,0,0.5952380952380953,2,62,2015-04-04,0.5891472868217054,0.38297872340425526,0.12244743653086895,0.03876204007204466,0.577319587628866,False,1740,2015,4,4,5
3824,1252,0,0.6666666666666667,2,51,2016-10-01,0.47286821705426346,0.5425531914893618,0.0886562338038615,0.020511898502478997,0.6804123711340206,False,1579,2016,10,1,5
3825,1545,0,0.4761904761904763,3,44,2012-05-08,0.8139534883720929,0.7340425531914894,0.1866371934440005,0.1309863416666267,0.9072164948453608,False,229,2012,5,8,1
3826,1926,1,0.04761904761904767,4,40,2012-06-17,0.8062015503875968,0.5319148936170213,0.07401866497698115,0.017883738757671793,0.6288659793814433,False,211,2012,6,17,6
3827,1731,1,0.23809523809523814,4,50,2012-07-26,0.7984496124031009,0.7340425531914894,0.0632668900720986,0.021450119834708545,0.6804123711340206,False,1599,2012,7,26,3
3828,1731,1,0.7380952380952381,5,70,2015-10-08,0.5503875968992247,0.6063829787234042,0.140115931555593,0.0539398956620315,0.3402061855670103,True,510,2015,10,8,3
3829,150,0,0.16666666666666674,5,81,2013-12-17,0.6899224806201549,0.9468085106382977,0.45198741946950893,0.4948890057315032,0.5463917525773196,False,404,2013,12,17,1
3830,1351,0,0.30952380952380953,2,36,2015-08-21,0.565891472868217,0.1702127659574468,0.034035856437384895,0.004143313681400022,0.5257731958762887,False,1722,2015,8,21,4
3831,1258,0,0.5952380952380953,5,0,2011-03-05,0.9069767441860466,0.7127659574468085,0.1037794455582721,0.028620385271651085,0.4329896907216495,False,667,2011,3,5,5
3832,1278,0,0.3571428571428572,2,73,2017-05-03,0.4341085271317829,0.7446808510638298,0.06238279313571468,0.02155304077576393,0.8350515463917526,False,591,2017,5,3,2
3833,1128,1,0.5952380952380953,2,63,2014-09-04,0.6356589147286822,0.5851063829787233,0.12600522578417228,0.04905717066497477,0.7319587628865979,False,21,2014,9,4,3
3834,1608,1,0.7857142857142858,4,67,2015-03-12,0.5968992248062015,0.5957446808510638,0.0651283225298725,0.032955796734337725,0.7216494845360825,False,903,2015,3,12,3
3835,1265,0,0.8809523809523809,4,5,2016-02-04,0.5271317829457365,0.1914893617021277,0.009895129142595757,0.002304321028101358,0.10309278350515466,False,365,2016,2,4,3
3836,2024,1,0.261904761904762,5,58,2013-01-25,0.7596899224806202,0.5638297872340424,0.21861007029625548,0.13010069951080588,0.2989690721649485,False,1058,2013,1,25,4
3837,455,0,0.5,1,31,2015-09-19,0.558139534883721,0.8936170212765957,0.2971345874689164,0.20897585672893595,0.8659793814432989,False,1016,2015,9,19,5
3838,754,1,0.7619047619047619,4,40,2011-11-19,0.8527131782945736,0.32978723404255317,0.07819178552454059,0.012725652298754133,0.23711340206185572,False,1596,2011,11,19,5
3839,289,1,0.6190476190476191,2,24,2012-05-14,0.8139534883720929,0.5744680851063829,0.1927511727137238,0.11921649036394698,0.8247422680412372,False,140,2012,5,14,0
3840,840,1,0.4761904761904763,3,72,2011-03-08,0.9069767441860466,0.7553191489361701,0.08059903232226137,0.025444059645135842,0.8556701030927835,False,79,2011,3,8,1
3841,1463,1,0.5476190476190477,2,62,2012-01-21,0.8372093023255813,0.46808510638297873,0.14468293091632325,0.04810019769131069,0.3711340206185567,True,50,2012,1,21,5
3842,1448,1,0.2857142857142858,3,72,2016-04-11,0.5116279069767442,0.7234042553191489,0.08031792883016411,0.024457680688313093,0.45360824742268047,False,1013,2016,4,11,0
3843,935,1,0.7142857142857144,3,45,2015-12-22,0.5348837209302326,0.4787234042553191,0.059770269667237585,0.014294397574219478,0.6907216494845361,False,197,2015,12,22,1
3844,1289,0,0.7142857142857144,5,57,2011-09-25,0.8682170542635659,0.6595744680851064,0.08430079929752751,0.023316707233072782,0.2989690721649485,False,332,2011,9,25,6
3845,288,1,0.40476190476190477,5,70,2013-10-19,0.7054263565891472,0.3404255319148936,0.10287609376991486,0.03261389890840942,0.6804123711340206,False,1664,2013,10,19,5
3846,2,0,0.2857142857142858,5,8,2011-04-19,0.8992248062015502,0.6063829787234042,0.06304446183837956,0.01809192459496188,0.4948453608247423,False,877,2011,4,19,1
3847,1642,0,0.5714285714285714,4,68,2014-05-04,0.6666666666666665,0.5851063829787233,0.09253595637613801,0.04001222052995761,0.30927835051546393,False,286,2014,5,4,6
3848,299,1,0.4761904761904763,5,57,2017-07-14,0.4186046511627907,0.3936170212765957,0.08413325172861086,0.015344169864300976,0.18556701030927836,True,1248,2017,7,14,4
3849,1223,0,0.38095238095238093,4,67,2016-02-16,0.5271317829457365,0.5,0.09658212066434618,0.03768408704810275,0.5257731958762887,False,872,2016,2,16,1
3850,436,0,0.1428571428571429,2,35,2012-07-27,0.7984496124031009,0.6276595744680851,0.23771298674281763,0.1458468044166508,0.44329896907216493,False,1688,2012,7,27,4
3851,362,1,0.7142857142857144,2,19,2010-05-31,0.9689922480620154,0.5425531914893618,0.05312771435409752,0.014855721567956854,0.2680412371134021,False,588,2010,5,31,0
3852,611,0,0.2857142857142858,4,49,2016-02-25,0.5193798449612403,0.5957446808510638,0.13981188703490594,0.09630171817241816,0.6804123711340206,False,616,2016,2,25,3
3853,1545,0,0.8095238095238095,5,56,2013-12-08,0.6976744186046511,0.5212765957446809,0.26127938603736145,0.1447099328829743,0.6907216494845361,False,16,2013,12,8,6
3854,763,1,0.6190476190476191,1,52,2017-01-20,0.44961240310077516,0.02127659574468086,0.05646960207463225,0.0024850719354517353,0.48453608247422686,False,881,2017,1,20,4
3855,966,1,0.6190476190476191,0,25,2012-01-17,0.8449612403100775,0.2340425531914894,0.14501269193975852,0.07086772688021165,0.4329896907216495,False,436,2012,1,17,1
3856,1732,1,0.38095238095238093,2,20,2010-09-29,0.945736434108527,0.7127659574468085,0.09426295180436828,0.02680611069115248,0.7731958762886598,False,1045,2010,9,29,2
3857,490,1,0.7857142857142858,4,48,2017-08-11,0.4108527131782946,0.6276595744680851,0.23315986475287895,0.14365435397665313,0.6804123711340206,True,1092,2017,8,11,4
3858,1668,1,0.5952380952380953,0,7,2015-10-29,0.5503875968992247,0.6170212765957447,0.0532935923018408,0.016681662652643422,0.5876288659793815,False,1253,2015,10,29,3
3859,1823,0,0.2142857142857143,0,4,2018-04-22,0.35658914728682173,0.5638297872340424,0.043648104049750724,0.013822783137799527,0.7319587628865979,False,1565,2018,4,22,6
3860,1137,0,0.6904761904761905,2,19,2010-04-21,0.9767441860465116,0.6063829787234042,0.0890962548749144,0.022546611413250487,0.7319587628865979,False,636,2010,4,21,2
3861,647,0,0.5476190476190477,5,59,2015-04-03,0.5891472868217054,0.5744680851063829,0.098217677229095,0.04111595706087198,0.41237113402061853,False,459,2015,4,3,4
3862,995,1,0.33333333333333337,2,20,2019-01-05,0.3023255813953488,0.24468085106382984,0.08761057391471483,0.011258709258463142,0.6185567010309279,False,1043,2019,1,5,5
3863,338,0,0.40476190476190477,5,8,2013-08-08,0.7209302325581395,0.6595744680851064,0.06371669035288119,0.019594719495154674,0.8247422680412372,False,1527,2013,8,8,3
3864,1542,0,0.7380952380952381,5,70,2010-12-24,0.9224806201550386,0.6063829787234042,0.10647432254904057,0.044683030670120805,0.7938144329896907,False,510,2010,12,24,4
3865,1388,1,0.5,2,39,2012-04-03,0.821705426356589,0.2659574468085106,0.03438760442016811,0.0061543739535438735,0.6494845360824743,False,1139,2012,4,3,1
3866,2066,1,0.7380952380952381,0,37,2012-04-19,0.821705426356589,0.6382978723404256,0.020130774270990276,0.01132966717434605,0.25773195876288657,False,237,2012,4,19,3
3867,377,1,0.38095238095238093,0,64,2020-02-27,0.20930232558139533,0.5638297872340424,0.095708583539799,0.04001850659157487,0.6288659793814433,False,1321,2020,2,27,3
3868,695,1,0.2857142857142858,1,29,2013-03-05,0.751937984496124,0.7340425531914894,0.07416912603311065,0.023571452543697455,0.3917525773195877,False,293,2013,3,5,1
3869,767,1,0.4761904761904763,0,60,2013-09-03,0.7131782945736433,0.7340425531914894,0.1105752374017,0.051356377609048515,0.7835051546391752,False,1053,2013,9,3,1
3870,1498,0,0.4761904761904763,5,59,2011-11-28,0.8527131782945736,0.4148936170212766,0.13398872541683396,0.042901145288463644,0.6185567010309279,False,1298,2011,11,28,0
3871,1309,1,0.45238095238095244,4,50,2014-01-26,0.682170542635659,0.3936170212765957,0.04327191888433919,0.009963354391639753,0.4226804123711341,False,1206,2014,1,26,6
3872,197,0,0.261904761904762,3,79,2014-07-05,0.6511627906976745,0.9255319148936171,0.46471027974481083,0.5002625229800833,0.7319587628865979,False,388,2014,7,5,5
3873,77,1,0.6904761904761905,4,67,2011-12-30,0.8449612403100775,0.7553191489361701,0.1286089457955535,0.05786298409999313,0.7731958762886598,False,462,2011,12,30,4
3874,514,0,0.7857142857142858,0,4,2016-05-14,0.5038759689922481,0.3723404255319149,0.04090073156728469,0.00918564071748468,0.711340206185567,False,477,2016,5,14,5
3875,534,0,0.4285714285714286,1,31,2015-05-06,0.5891472868217054,0.5106382978723404,0.20452297773857234,0.11843211772621433,0.3711340206185567,False,1016,2015,5,6,2
3876,251,0,0.5238095238095237,5,0,2012-11-27,0.7751937984496124,0.5957446808510638,0.045217959937158075,0.014802503131044673,0.4020618556701031,False,701,2012,11,27,1
3877,840,1,0.261904761904762,2,20,2010-07-29,0.9534883720930232,0.3191489361702127,0.055470019393192044,0.009740145932518596,0.16494845360824745,False,1232,2010,7,29,3
3878,1967,0,0.5,5,8,2018-03-01,0.36434108527131776,0.6914893617021276,0.07358877004992778,0.02227066396259474,0.5567010309278351,False,512,2018,3,1,3
3879,471,1,0.33333333333333337,5,38,2014-05-01,0.6666666666666665,0.25531914893617014,0.05335634403788905,0.007947712752554511,0.12371134020618557,False,1573,2014,5,1,3
3880,832,1,0.261904761904762,5,1,2015-02-06,0.6046511627906976,0.702127659574468,0.2001249787340135,0.1349088441157935,0.6494845360824743,False,1308,2015,2,6,4
3881,19,0,0.7380952380952381,0,28,2016-05-06,0.5116279069767442,0.5106382978723404,0.05008434188932512,0.013618912308907723,0.48453608247422686,False,1715,2016,5,6,4
3882,606,0,0.7142857142857144,1,31,2014-09-14,0.6356589147286822,0.5744680851063829,0.1990823111529437,0.12214851193472724,0.4329896907216495,False,57,2014,9,14,6
3883,1397,1,0.7380952380952381,4,40,2014-09-08,0.6356589147286822,0.7234042553191489,0.04521386177609618,0.017696222343326577,0.5463917525773196,False,1742,2014,9,8,0
3884,154,0,0.5952380952380953,5,55,2015-10-13,0.5503875968992247,0.553191489361702,0.04456431408948208,0.013732327776561408,0.5360824742268041,False,727,2015,10,13,1
3885,1451,1,0.16666666666666674,2,23,2016-05-31,0.5038759689922481,0.6276595744680851,0.3080639493531476,0.17972308300424736,0.5154639175257733,False,1316,2016,5,31,1
3886,26,0,0.3571428571428572,0,37,2010-11-28,0.9302325581395348,0.36170212765957444,0.022455407345717368,0.006632753896958665,0.6082474226804124,False,1593,2010,11,28,6
3887,1480,0,0.5952380952380953,4,5,2015-11-05,0.5503875968992247,0.425531914893617,0.028694174535605715,0.008669864034618086,0.5257731958762887,False,1723,2015,11,5,3
3888,1719,1,0.7857142857142858,3,44,2016-07-30,0.48837209302325585,0.7659574468085106,0.13228534320234125,0.10513059825726932,0.7010309278350516,True,123,2016,7,30,5
3889,1870,0,0.40476190476190477,5,56,2011-05-10,0.8914728682170541,0.702127659574468,0.2602224507844466,0.16539805419757092,0.30927835051546393,True,796,2011,5,10,1
3890,720,1,0.30952380952380953,5,70,2011-01-22,0.9147286821705425,0.4148936170212766,0.11178115924009774,0.03777251808441329,0.4226804123711341,True,1750,2011,1,22,5
3891,1503,0,0.3571428571428572,3,72,2017-11-17,0.38759689922480617,0.8191489361702127,0.07883690979921484,0.026937958169988962,0.48453608247422686,True,1307,2017,11,17,4
3892,1792,0,0.7857142857142858,5,59,2016-09-12,0.4806201550387597,0.5957446808510638,0.09163735325059852,0.04018492740930625,0.7216494845360825,False,1518,2016,9,12,0
3893,881,0,0.7619047619047619,5,0,2020-06-18,0.18604651162790697,0.32978723404255317,0.05160148545111626,0.009537713439759553,0.11340206185567014,True,589,2020,6,18,3
3894,1556,0,0.261904761904762,5,38,2013-07-01,0.7286821705426356,0.3191489361702127,0.03092485347339534,0.0068456276446073865,0.5670103092783505,False,775,2013,7,1,0
3895,650,0,0.30952380952380953,1,29,2012-02-29,0.8294573643410852,0.3404255319148936,0.03260397197239463,0.007476471218094907,0.6288659793814433,False,119,2012,2,29,2
3896,1246,0,0.2857142857142858,5,55,2012-05-16,0.8139534883720929,0.22340425531914895,0.051883781529765916,0.007028456148593973,0.41237113402061853,False,724,2012,5,16,2
3897,1276,0,0.5476190476190477,5,58,2015-10-15,0.5503875968992247,0.43617021276595747,0.20157926214279706,0.10993458766898452,0.4948453608247423,False,196,2015,10,15,3
3898,1518,0,0.5,5,56,2013-06-08,0.7364341085271318,0.8617021276595744,0.2638792247215994,0.1861242647838314,0.8659793814432989,False,160,2013,6,8,5
3899,740,1,0.5952380952380953,5,59,2013-06-30,0.7286821705426356,0.7234042553191489,0.1312120586719625,0.05713044483474851,0.5360824742268041,False,502,2013,6,30,6
3900,533,0,0.23809523809523814,2,73,2016-03-02,0.5193798449612403,0.4787234042553191,0.046738269274161054,0.01237336648964478,0.6907216494845361,True,444,2016,3,2,2
3901,896,0,0.8095238095238095,3,22,2012-08-22,0.7984496124031009,0.5319148936170213,0.1280199381390177,0.08620944624591606,0.41237113402061853,False,350,2012,8,22,2
3902,427,0,0.40476190476190477,4,41,2016-04-02,0.5116279069767442,0.5319148936170213,0.14853455181274677,0.09540749927150939,0.3608247422680413,True,1486,2016,4,2,5
3903,1885,0,0.5952380952380953,3,16,2014-11-06,0.627906976744186,0.4893617021276595,0.0762922987140491,0.01703213722365967,0.6494845360824743,True,818,2014,11,6,3
3904,484,1,0.7857142857142858,0,3,2014-10-02,0.627906976744186,0.6595744680851064,0.22314922818183505,0.14215784513807758,0.7835051546391752,True,983,2014,10,2,3
3905,59,1,0.8095238095238095,5,38,2011-04-02,0.8992248062015502,0.20212765957446807,0.04749972494617424,0.0060976395838627205,0.25773195876288657,False,606,2011,4,2,5
3906,692,1,0.5238095238095237,4,50,2014-08-08,0.6434108527131783,0.38297872340425526,0.06843909458308542,0.012990625777433998,0.3917525773195877,False,1192,2014,8,8,4
3907,1853,0,0.11904761904761907,0,64,2011-10-26,0.8604651162790697,0.8404255319148936,0.09381707621751273,0.05046013438321216,0.5670103092783505,False,1696,2011,10,26,2
3908,2006,1,0.19047619047619047,2,24,2011-10-06,0.8604651162790697,0.6170212765957447,0.22642482977344805,0.13929118795377507,0.48453608247422686,False,764,2011,10,6,3
